Release,ClassName,SizeLOC
13,"core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java",286
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java",99
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java",28
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java",221
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java",165
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java",110
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java",70
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java",72
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java",103
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMapping.java",90
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMappingItem.java",181
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java",208
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java",69
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java",78
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java",227
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java",56
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java",374
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java",200
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java",146
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java",74
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java",158
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java",145
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java",74
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java",66
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java",73
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java",40
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java",166
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java",52
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java",70
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java",75
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java",71
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java",92
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java",152
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java",78
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java",62
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java",66
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java",31
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java",31
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java",74
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java",31
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java",225
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java",20
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java",149
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java",77
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java",62
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java",67
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java",29
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMapping.java",119
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMappingItem.java",57
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java",31
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java",76
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java",31
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java",489
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java",519
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java",170
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java",77
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java",62
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java",67
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java",31
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMapping.java",136
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMappingItem.java",57
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java",33
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java",76
13,"core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java",33
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java",37
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java",37
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableDAO.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableSearchDAO.java",70
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java",37
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java",35
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/ConnectorRegistry.java",43
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java",32
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java",37
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java",39
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java",40
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java",38
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java",39
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java",34
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/NotFoundException.java",35
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java",35
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java",46
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java",42
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java",42
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java",67
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java",38
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java",48
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java",44
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java",57
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java",35
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java",37
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/VirSchemaDAO.java",38
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractAttributableDAOImpl.java",346
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractContentDealer.java",102
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java",93
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrDAOImpl.java",66
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrValueDAOImpl.java",64
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttributableSearchDAOImpl.java",632
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConfDAOImpl.java",73
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConnInstanceDAOImpl.java",89
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ContentLoader.java",80
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerAttrDAOImpl.java",65
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java",96
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java",86
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/LoggerDAOImpl.java",68
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/MembershipDAOImpl.java",89
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/NotificationDAOImpl.java",52
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/PolicyDAOImpl.java",87
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java",89
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java",100
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java",191
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java",278
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SchemaDAOImpl.java",92
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java",160
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskExecDAOImpl.java",122
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java",248
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserRequestDAOImpl.java",56
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirAttrDAOImpl.java",65
13,"core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirSchemaDAOImpl.java",98
13,"core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java",319
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java",53
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AlwaysTrueValidator.java",40
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/BasicValidator.java",53
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/EmailAddressValidator.java",49
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/InvalidAttrValueException.java",42
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/ParsingValidationException.java",30
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/Validator.java",27
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java",35
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java",65
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java",91
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceValidator.java",54
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementValidator.java",64
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntityValidationInterceptor.java",67
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java",127
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/InvalidEntityException.java",101
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java",67
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java",108
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java",73
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java",75
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java",75
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaValidator.java",75
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java",89
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeRoleCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeRoleValidator.java",50
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserCheck.java",42
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java",190
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaCheck.java",41
13,"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaValidator.java",83
13,"core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java",102
13,"core/src/main/java/org/apache/syncope/core/policy/AccountPolicyException.java",32
13,"core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java",196
13,"core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyException.java",32
13,"core/src/main/java/org/apache/syncope/core/policy/PolicyEnforceException.java",32
13,"core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java",37
13,"core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java",108
13,"core/src/main/java/org/apache/syncope/core/policy/PolicyPattern.java",46
13,"core/src/main/java/org/apache/syncope/core/policy/UserSuspender.java",26
13,"core/src/main/java/org/apache/syncope/core/propagation/Connector.java",206
13,"core/src/main/java/org/apache/syncope/core/propagation/ConnectorFactory.java",65
13,"core/src/main/java/org/apache/syncope/core/propagation/DefaultPropagationActions.java",37
13,"core/src/main/java/org/apache/syncope/core/propagation/PropagationActions.java",30
13,"core/src/main/java/org/apache/syncope/core/propagation/PropagationByResource.java",354
13,"core/src/main/java/org/apache/syncope/core/propagation/PropagationException.java",52
13,"core/src/main/java/org/apache/syncope/core/propagation/PropagationHandler.java",40
13,"core/src/main/java/org/apache/syncope/core/propagation/PropagationTaskExecutor.java",66
13,"core/src/main/java/org/apache/syncope/core/propagation/TimeoutException.java",42
13,"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java",456
13,"core/src/main/java/org/apache/syncope/core/propagation/impl/AsyncConnectorFacade.java",191
13,"core/src/main/java/org/apache/syncope/core/propagation/impl/ConnectorFacadeProxy.java",571
13,"core/src/main/java/org/apache/syncope/core/propagation/impl/DefaultPropagationHandler.java",59
13,"core/src/main/java/org/apache/syncope/core/propagation/impl/LDAPMembershipPropagationActions.java",117
13,"core/src/main/java/org/apache/syncope/core/propagation/impl/PriorityPropagationTaskExecutor.java",92
13,"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java",594
13,"core/src/main/java/org/apache/syncope/core/propagation/package-info.java",20
13,"core/src/main/java/org/apache/syncope/core/quartz/AbstractTaskJob.java",148
13,"core/src/main/java/org/apache/syncope/core/quartz/AbstractTransactionalTaskJob.java",35
13,"core/src/main/java/org/apache/syncope/core/quartz/SampleJob.java",52
13,"core/src/main/java/org/apache/syncope/core/quartz/SpringBeanJobFactory.java",109
13,"core/src/main/java/org/apache/syncope/core/quartz/TaskJob.java",29
13,"core/src/main/java/org/apache/syncope/core/quartz/package-info.java",20
13,"core/src/main/java/org/apache/syncope/core/report/AbstractReportlet.java",71
13,"core/src/main/java/org/apache/syncope/core/report/ReportException.java",32
13,"core/src/main/java/org/apache/syncope/core/report/ReportJob.java",209
13,"core/src/main/java/org/apache/syncope/core/report/ReportXMLConst.java",41
13,"core/src/main/java/org/apache/syncope/core/report/Reportlet.java",47
13,"core/src/main/java/org/apache/syncope/core/report/ReportletConfClass.java",33
13,"core/src/main/java/org/apache/syncope/core/report/RoleReportlet.java",287
13,"core/src/main/java/org/apache/syncope/core/report/StaticReportlet.java",79
13,"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java",325
13,"core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java",110
13,"core/src/main/java/org/apache/syncope/core/rest/controller/AuthenticationController.java",67
13,"core/src/main/java/org/apache/syncope/core/rest/controller/ConfigurationController.java",232
13,"core/src/main/java/org/apache/syncope/core/rest/controller/ConnInstanceController.java",427
13,"core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java",165
13,"core/src/main/java/org/apache/syncope/core/rest/controller/LoggerController.java",215
13,"core/src/main/java/org/apache/syncope/core/rest/controller/NotificationController.java",141
13,"core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java",250
13,"core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java",441
13,"core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java",333
13,"core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java",355
13,"core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java",166
13,"core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java",494
13,"core/src/main/java/org/apache/syncope/core/rest/controller/UnauthorizedRoleException.java",42
13,"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java",761
13,"core/src/main/java/org/apache/syncope/core/rest/controller/UserRequestController.java",203
13,"core/src/main/java/org/apache/syncope/core/rest/controller/VirtualSchemaController.java",162
13,"core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java",116
13,"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java",746
13,"core/src/main/java/org/apache/syncope/core/rest/data/ConfigurationDataBinder.java",43
13,"core/src/main/java/org/apache/syncope/core/rest/data/ConnInstanceDataBinder.java",221
13,"core/src/main/java/org/apache/syncope/core/rest/data/DerivedSchemaDataBinder.java",80
13,"core/src/main/java/org/apache/syncope/core/rest/data/NotificationDataBinder.java",57
13,"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java",159
13,"core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java",176
13,"core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java",386
13,"core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java",347
13,"core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java",100
13,"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java",289
13,"core/src/main/java/org/apache/syncope/core/rest/data/UnwrappedObjectMapper.java",105
13,"core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java",414
13,"core/src/main/java/org/apache/syncope/core/rest/data/UserRequestDataBinder.java",104
13,"core/src/main/java/org/apache/syncope/core/rest/data/VirtualSchemaDataBinder.java",49
13,"core/src/main/java/org/apache/syncope/core/rest/utils/QueryResourceInfoComparator.java",114
13,"core/src/main/java/org/apache/syncope/core/rest/utils/RestServiceExceptionMapper.java",216
13,"core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java",76
13,"core/src/main/java/org/apache/syncope/core/security/EncodePasswordCLI.java",56
13,"core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java",160
13,"core/src/main/java/org/apache/syncope/core/security/SyncopeMD5FallbackAuthenticationProvider.java",47
13,"core/src/main/java/org/apache/syncope/core/security/SyncopeUserDetailsService.java",97
13,"core/src/main/java/org/apache/syncope/core/services/ConfigurationServiceImpl.java",115
13,"core/src/main/java/org/apache/syncope/core/services/ConnectorServiceImpl.java",134
13,"core/src/main/java/org/apache/syncope/core/services/ContextAware.java",31
13,"core/src/main/java/org/apache/syncope/core/services/DummyHTTPServletResponse.java",195
13,"core/src/main/java/org/apache/syncope/core/services/EntitlementServiceImpl.java",48
13,"core/src/main/java/org/apache/syncope/core/services/LoggerServiceImpl.java",113
13,"core/src/main/java/org/apache/syncope/core/services/NotificationServiceImpl.java",75
13,"core/src/main/java/org/apache/syncope/core/services/PolicyServiceImpl.java",147
13,"core/src/main/java/org/apache/syncope/core/services/ReportServiceImpl.java",132
13,"core/src/main/java/org/apache/syncope/core/services/ResourceServiceImpl.java",110
13,"core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java",121
13,"core/src/main/java/org/apache/syncope/core/services/SchemaServiceImpl.java",166
13,"core/src/main/java/org/apache/syncope/core/services/TaskServiceImpl.java",164
13,"core/src/main/java/org/apache/syncope/core/services/UserRequestServiceImpl.java",90
13,"core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java",180
13,"core/src/main/java/org/apache/syncope/core/services/UserWorkflowServiceImpl.java",63
13,"core/src/main/java/org/apache/syncope/core/services/WorkflowServiceImpl.java",84
13,"core/src/main/java/org/apache/syncope/core/sync/DefaultSyncActions.java",69
13,"core/src/main/java/org/apache/syncope/core/sync/SyncActions.java",100
13,"core/src/main/java/org/apache/syncope/core/sync/SyncCorrelationRule.java",36
13,"core/src/main/java/org/apache/syncope/core/sync/SyncResult.java",137
13,"core/src/main/java/org/apache/syncope/core/sync/impl/LDAPMembershipSyncActions.java",269
13,"core/src/main/java/org/apache/syncope/core/sync/impl/SyncJob.java",461
13,"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java",895
13,"core/src/main/java/org/apache/syncope/core/util/ApplicationContextProvider.java",47
13,"core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java",692
13,"core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java",304
13,"core/src/main/java/org/apache/syncope/core/util/ContentExporter.java",376
13,"core/src/main/java/org/apache/syncope/core/util/ContentLoaderHandler.java",197
13,"core/src/main/java/org/apache/syncope/core/util/DataFormat.java",117
13,"core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java",128
13,"core/src/main/java/org/apache/syncope/core/util/GuardedStringConverter.java",128
13,"core/src/main/java/org/apache/syncope/core/util/InvalidPasswordPolicySpecException.java",37
13,"core/src/main/java/org/apache/syncope/core/util/JexlUtil.java",227
13,"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java",541
13,"core/src/main/java/org/apache/syncope/core/util/PasswordEncoder.java",176
13,"core/src/main/java/org/apache/syncope/core/util/SecureRandomUtil.java",37
13,"core/src/main/java/org/apache/syncope/core/util/TaskUtil.java",143
13,"core/src/main/java/org/apache/syncope/core/util/URIUtil.java",61
13,"core/src/main/java/org/apache/syncope/core/util/VirAttrCache.java",141
13,"core/src/main/java/org/apache/syncope/core/util/VirAttrCacheKey.java",79
13,"core/src/main/java/org/apache/syncope/core/util/VirAttrCacheValue.java",69
13,"core/src/main/java/org/apache/syncope/core/util/XMLSerializer.java",69
13,"core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNode.java",106
13,"core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java",49
13,"core/src/main/java/org/apache/syncope/core/workflow/ActivitiDetector.java",86
13,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowAdapter.java",102
13,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowException.java",53
13,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowInstanceLoader.java",28
13,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowResult.java",87
13,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowUserSuspender.java",78
13,"core/src/main/java/org/apache/syncope/core/workflow/package-info.java",20
13,"core/src/main/java/org/apache/syncope/core/workflow/role/AbstractRoleWorkflowAdapter.java",63
13,"core/src/main/java/org/apache/syncope/core/workflow/role/NoOpRoleWorkflowAdapter.java",132
13,"core/src/main/java/org/apache/syncope/core/workflow/role/RoleWorkflowAdapter.java",78
13,"core/src/main/java/org/apache/syncope/core/workflow/user/AbstractUserWorkflowAdapter.java",113
13,"core/src/main/java/org/apache/syncope/core/workflow/user/NoOpUserWorkflowAdapter.java",201
13,"core/src/main/java/org/apache/syncope/core/workflow/user/UserWorkflowAdapter.java",141
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java",666
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiWorkflowLoader.java",75
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeEntitiesVariableType.java",35
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupManager.java",117
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupQueryImpl.java",157
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSession.java",26
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSessionFactory.java",45
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserManager.java",155
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java",221
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AbstractActivitiDelegate.java",61
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AutoActivate.java",30
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Create.java",41
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Delete.java",40
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/GenerateToken.java",37
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate.java",28
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Suspend.java",28
13,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Update.java",41
14,"build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSRootDseServlet.java",100
14,"build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java",256
14,"build-tools/src/main/java/org/apache/syncope/buildtools/ConnIdStartStopListener.java",103
14,"build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java",100
14,"build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java",178
14,"build-tools/src/main/java/org/apache/syncope/buildtools/LdifURLLoader.java",127
14,"build-tools/src/main/java/org/apache/syncope/buildtools/ServiceTimeoutServlet.java",105
14,"client/src/main/java/org/apache/syncope/client/http/HttpClientParams.java",33
14,"client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java",75
14,"client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java",135
14,"client/src/main/java/org/apache/syncope/client/services/proxy/ConfigurationServiceProxy.java",97
14,"client/src/main/java/org/apache/syncope/client/services/proxy/ConnectorServiceProxy.java",143
14,"client/src/main/java/org/apache/syncope/client/services/proxy/EntitlementServiceProxy.java",48
14,"client/src/main/java/org/apache/syncope/client/services/proxy/LoggerServiceProxy.java",107
