Project,Release,ClassName,NOM,FanOut,CyclomaticComplexity,LOCTouched,NFix,NAuth,LOCAdded,MaxLOCAdded,Churn,MaxChurn,NS,ND,ChangeSetSize,Age,NSmells,Bugginess
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/report/cocoon/TextSerializer.java",10,0,10,101,0,1,101,101,101,101,2,6,11,27,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java",6,12,19,50,1,5,38,33,26,21,7,39,92,1301,6,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/AbstractTransactionalController.java",0,1,0,63,1,5,34,26,5,6,7,39,92,1262,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/AuthenticationController.java",3,4,4,26,1,5,12,12,-2,0,4,30,67,1080,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/ConfigurationController.java",10,11,25,79,3,8,36,36,-7,0,7,39,92,1226,3,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/ConnInstanceController.java",14,18,43,102,3,9,35,35,-32,0,7,39,92,1241,5,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/ControllerHandler.java",1,3,5,146,2,2,127,106,108,106,11,58,119,22,4,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java",6,9,21,62,3,7,37,37,12,12,4,30,67,1253,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/LoggerController.java",12,19,34,136,2,7,117,116,98,97,5,31,68,1023,4,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/NotificationController.java",7,5,18,61,2,7,34,33,7,9,7,39,92,758,4,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java",16,13,32,95,4,7,37,34,-21,0,7,39,92,818,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java",17,18,53,118,2,8,50,35,-18,9,13,67,152,656,7,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java",10,25,37,88,3,8,39,36,-10,0,7,39,92,1239,2,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java",12,23,39,201,2,8,96,49,-9,13,13,74,163,1230,2,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java",6,9,21,76,2,7,44,41,12,11,7,39,92,1258,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java",19,26,63,119,3,7,42,41,-35,0,7,39,92,1135,6,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/UnauthorizedRoleException.java",1,0,1,6,0,4,3,3,0,0,3,9,25,1301,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/UnresolvedReferenceException.java",0,0,0,57,1,2,46,31,35,31,7,39,92,22,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java",40,33,85,1026,6,8,475,202,-76,28,15,76,165,1268,1,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/UserRequestController.java",9,9,21,85,1,7,26,24,-33,0,7,39,92,748,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/VirtualSchemaController.java",6,9,21,73,2,8,42,39,11,10,7,39,92,936,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java",7,5,7,52,2,6,12,12,-28,0,8,49,94,751,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java",13,38,150,28,3,7,4,2,-20,0,5,28,48,1229,9,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/AttributableTransformer.java",2,2,2,67,0,4,33,33,-1,0,2,13,22,1262,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/ConfigurationDataBinder.java",2,2,2,0,0,4,0,0,0,0,0,0,0,1226,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/ConnInstanceDataBinder.java",4,9,31,0,0,6,0,0,0,0,0,0,0,1241,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/DefaultAttributableTransformer.java",2,2,2,18,0,5,11,11,4,4,2,13,22,1262,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/DerivedSchemaDataBinder.java",4,6,7,6,2,4,1,1,-4,0,1,9,19,1253,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/NotificationDataBinder.java",3,2,3,3,1,5,0,0,-3,0,4,30,67,758,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java",3,12,29,3,0,5,0,0,-3,0,4,22,49,817,0,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java",7,11,23,0,0,5,0,0,0,0,0,0,0,656,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java",13,23,57,7,3,6,2,2,-3,0,1,9,19,1239,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java",6,25,54,0,1,6,0,0,0,0,0,0,0,1251,5,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java",4,10,9,7,2,5,2,1,-3,0,5,39,86,1253,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java",7,26,50,19,1,8,9,7,-1,2,2,10,20,1139,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/UnwrappedObjectMapper.java",8,0,10,0,0,4,0,0,0,0,0,0,0,1268,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java",12,31,55,3,5,10,0,0,-3,0,5,39,86,1251,5,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/UserRequestDataBinder.java",6,8,10,0,0,6,0,0,0,0,0,0,0,748,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/data/VirtualSchemaDataBinder.java",4,2,4,0,0,5,0,0,0,0,0,0,0,936,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/utils/QueryResourceInfoComparator.java",3,0,18,0,1,3,0,0,0,0,0,0,0,313,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/rest/utils/RestServiceExceptionMapper.java",9,11,35,0,2,6,0,0,0,0,0,0,0,313,1,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java",5,0,5,0,0,4,0,0,0,0,0,0,0,1237,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/security/EncodePasswordCLI.java",2,2,4,0,0,4,0,0,0,0,0,0,0,450,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java",6,9,15,44,4,7,37,19,30,15,5,34,71,1077,2,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/security/SyncopeMD5FallbackAuthenticationProvider.java",1,1,3,0,0,1,0,0,0,0,0,0,0,239,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/security/SyncopeUserDetailsService.java",1,7,9,0,2,4,0,0,0,0,0,0,0,1077,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/ConfigurationServiceImpl.java",10,8,10,0,1,4,0,0,0,0,0,0,0,313,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/ConnectorServiceImpl.java",14,10,16,0,0,5,0,0,0,0,0,0,0,312,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/ContextAware.java",1,0,1,0,0,6,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/DummyHTTPServletResponse.java",32,0,32,0,0,3,0,0,0,0,0,0,0,313,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/EntitlementServiceImpl.java",2,4,2,0,0,5,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/LoggerServiceImpl.java",5,7,17,9,1,4,7,7,5,7,8,52,116,328,2,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/NotificationServiceImpl.java",6,4,6,0,0,2,0,0,0,0,0,0,0,307,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/PolicyServiceImpl.java",8,10,22,0,1,4,0,0,0,0,0,0,0,308,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/ReportServiceImpl.java",14,9,15,0,0,3,0,0,0,0,0,0,0,307,0,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/ResourceServiceImpl.java",11,10,11,0,0,5,0,0,0,0,0,0,0,312,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java",14,7,14,1,1,3,1,1,1,1,2,3,5,306,0,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/SchemaServiceImpl.java",6,11,21,0,0,4,0,0,0,0,0,0,0,309,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/TaskServiceImpl.java",16,17,24,0,0,5,0,0,0,0,0,0,0,302,0,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/UserRequestServiceImpl.java",7,5,10,0,0,2,0,0,0,0,0,0,0,307,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java",26,10,26,1,2,5,1,1,1,1,2,3,5,303,0,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/UserWorkflowServiceImpl.java",5,4,5,0,1,6,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/services/WorkflowServiceImpl.java",3,4,7,20,1,2,1,1,-18,0,4,19,27,300,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/sync/DefaultSyncActions.java",6,2,6,0,0,7,0,0,0,0,0,0,0,737,3,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/sync/SyncActions.java",6,2,6,0,0,7,0,0,0,0,0,0,0,737,6,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/sync/SyncCorrelationRule.java",1,1,1,0,1,6,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/sync/SyncResult.java",15,3,20,0,0,6,0,0,0,0,0,0,0,754,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/sync/impl/LDAPMembershipSyncActions.java",7,25,29,46,2,5,40,40,34,34,4,30,67,338,0,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/sync/impl/SyncJob.java",6,23,71,16,3,6,13,13,10,10,1,1,1,400,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java",27,55,133,242,8,9,177,111,112,89,8,45,91,862,15,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/ApplicationContextProvider.java",3,0,3,0,0,3,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java",33,48,142,3,2,5,3,3,3,3,1,9,19,1229,22,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/ConnIdBundleManager.java",10,1,41,0,0,7,0,0,0,0,0,0,0,796,8,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/ContentExporter.java",5,4,57,0,3,7,0,0,0,0,0,0,0,685,6,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/ContentLoaderHandler.java",3,0,38,0,0,1,0,0,0,0,0,0,0,238,9,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/DataFormat.java",13,1,16,0,2,1,0,0,0,0,0,0,0,272,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java",8,1,18,0,0,5,0,0,0,0,0,0,0,1000,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/GuardedStringConverter.java",4,0,8,0,0,2,0,0,0,0,0,0,0,336,4,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/InvalidPasswordPolicySpecException.java",0,0,0,0,0,5,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/JexlUtil.java",9,6,36,101,2,4,51,51,1,1,1,9,19,959,11,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java",9,28,103,61,4,6,35,16,9,12,8,39,77,636,10,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/PasswordEncoder.java",4,1,16,0,1,4,0,0,0,0,0,0,0,450,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/SecureRandomUtil.java",1,0,2,0,0,5,0,0,0,0,0,0,0,1262,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/TaskUtil.java",4,10,20,0,0,4,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/URIUtil.java",1,0,5,0,1,1,0,0,0,0,0,0,0,245,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/VirAttrCache.java",5,1,14,18,1,2,10,10,2,2,1,3,11,287,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/VirAttrCacheKey.java",6,1,6,0,1,3,0,0,0,0,0,0,0,287,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/VirAttrCacheValue.java",7,0,8,29,0,4,23,23,17,17,1,3,11,1301,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/XMLSerializer.java",2,1,4,0,0,4,0,0,0,0,0,0,0,733,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNode.java",14,0,18,0,1,5,0,0,0,0,0,0,0,685,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java",2,0,6,0,0,4,0,0,0,0,0,0,0,685,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/ActivitiDetector.java",3,2,4,0,1,5,0,0,0,0,0,0,0,917,3,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowAdapter.java",7,3,7,8,2,5,0,0,-8,0,4,19,27,379,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowException.java",0,1,0,0,1,5,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowInstanceLoader.java",3,0,3,0,1,6,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowResult.java",9,1,9,0,1,4,0,0,0,0,0,0,0,751,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/WorkflowUserSuspender.java",1,6,3,5,2,4,0,0,-5,0,4,30,67,317,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/package-info.java",0,0,0,0,0,3,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/role/AbstractRoleWorkflowAdapter.java",5,9,5,0,0,4,0,0,0,0,0,0,0,379,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/role/NoOpRoleWorkflowAdapter.java",10,11,10,10,1,4,0,0,-10,0,4,19,27,379,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/role/RoleWorkflowAdapter.java",4,7,4,0,0,3,0,0,0,0,0,0,0,379,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/AbstractUserWorkflowAdapter.java",13,9,13,0,1,8,0,0,0,0,0,0,0,769,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/NoOpUserWorkflowAdapter.java",14,11,18,11,6,7,0,0,-11,0,4,19,27,786,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/UserWorkflowAdapter.java",10,7,10,0,1,7,0,0,0,0,0,0,0,786,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java",25,15,80,44,5,7,5,5,-34,4,6,21,29,775,14,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiWorkflowLoader.java",3,1,5,0,1,7,0,0,0,0,0,0,0,775,3,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeEntitiesVariableType.java",1,1,1,0,0,3,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupManager.java",13,3,15,0,0,5,0,0,0,0,0,0,0,763,2,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupQueryImpl.java",17,2,26,0,0,5,0,0,0,0,0,0,0,763,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSession.java",1,0,1,0,0,3,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSessionFactory.java",4,0,4,0,0,3,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserManager.java",18,4,21,0,0,5,0,0,0,0,0,0,0,763,2,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java",22,7,40,0,0,5,0,0,0,0,0,0,0,763,1,Yes
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AbstractActivitiDelegate.java",2,3,2,0,0,3,0,0,0,0,0,0,0,775,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AutoActivate.java",1,1,1,0,1,4,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Create.java",1,3,1,0,0,5,0,0,0,0,0,0,0,775,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Delete.java",1,2,2,0,1,4,0,0,0,0,0,0,0,775,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/GenerateToken.java",1,2,1,0,0,3,0,0,0,0,0,0,0,775,0,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate.java",1,0,1,0,0,3,0,0,0,0,0,0,0,862,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Suspend.java",1,0,1,0,0,3,0,0,0,0,0,0,0,862,1,No
SYNCOPE,15,"core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Update.java",1,4,1,0,0,5,0,0,0,0,0,0,0,775,0,No
SYNCOPE,16,"build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSRootDseServlet.java",2,0,6,0,0,3,0,0,0,0,0,0,0,802,2,No
SYNCOPE,16,"build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java",6,0,19,0,1,3,0,0,0,0,0,0,0,802,1,No
SYNCOPE,16,"build-tools/src/main/java/org/apache/syncope/buildtools/ConnIdStartStopListener.java",3,0,9,0,0,1,0,0,0,0,0,0,0,331,5,No
SYNCOPE,16,"build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java",2,0,9,0,1,3,0,0,0,0,0,0,0,802,2,No
SYNCOPE,16,"build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java",5,0,17,0,0,3,0,0,0,0,0,0,0,802,1,No
SYNCOPE,16,"build-tools/src/main/java/org/apache/syncope/buildtools/LdifURLLoader.java",1,0,10,0,0,1,0,0,0,0,0,0,0,441,5,No
SYNCOPE,16,"build-tools/src/main/java/org/apache/syncope/buildtools/ServiceTimeoutServlet.java",4,0,5,0,0,2,0,0,0,0,0,0,0,394,1,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/http/HttpClientParams.java",1,0,2,0,0,4,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java",2,0,2,0,0,4,0,0,0,0,0,0,0,763,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java",3,4,16,0,1,3,0,0,0,0,0,0,0,395,4,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/ConfigurationServiceProxy.java",8,6,9,0,2,2,0,0,0,0,0,0,0,414,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/ConnectorServiceProxy.java",13,8,17,0,0,3,0,0,0,0,0,0,0,414,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/EntitlementServiceProxy.java",2,3,2,0,0,4,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/LoggerServiceProxy.java",5,6,15,0,1,3,0,0,0,0,0,0,0,414,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/NotificationServiceProxy.java",5,3,5,0,0,3,0,0,0,0,0,0,0,409,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/PolicyServiceProxy.java",9,8,24,0,1,4,0,0,0,0,0,0,0,410,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/ReportServiceProxy.java",12,6,13,0,2,3,0,0,0,0,0,0,0,413,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/ResourceServiceProxy.java",10,9,12,0,1,3,0,0,0,0,0,0,0,413,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/RoleServiceProxy.java",13,5,13,0,1,2,0,0,0,0,0,0,0,415,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/SchemaServiceProxy.java",6,8,13,0,1,3,0,0,0,0,0,0,0,409,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/SpringRestTemplate.java",1,0,1,0,0,4,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/SpringServiceProxy.java",4,2,8,0,1,5,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/TaskServiceProxy.java",15,15,35,0,2,4,0,0,0,0,0,0,0,410,1,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/UserRequestServiceProxy.java",6,3,9,0,0,3,0,0,0,0,0,0,0,408,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/UserServiceProxy.java",25,8,25,0,2,4,0,0,0,0,0,0,0,415,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/UserWorkflowServiceProxy.java",5,3,5,0,1,1,0,0,0,0,0,0,0,371,0,No
SYNCOPE,16,"client/src/main/java/org/apache/syncope/client/services/proxy/WorkflowServiceProxy.java",2,3,2,0,1,6,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/AbstractBaseBean.java",3,0,3,0,0,4,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/SyncopeConstants.java",0,0,0,0,0,6,0,0,0,0,0,0,0,948,1,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/annotation/ClassList.java",0,0,0,0,0,5,0,0,0,0,0,0,0,948,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/annotation/FormAttributeField.java",0,1,0,0,0,4,0,0,0,0,0,0,0,948,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/annotation/SchemaList.java",0,0,0,0,0,4,0,0,0,0,0,0,0,948,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/mod/AbstractAttributableMod.java",35,1,42,0,0,5,0,0,0,0,0,0,0,1303,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/mod/AttributeMod.java",11,1,12,0,0,4,0,0,0,0,0,0,0,1303,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/mod/MembershipMod.java",11,0,12,0,0,5,0,0,0,0,0,0,0,1387,2,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/mod/ReferenceMod.java",2,1,2,0,0,4,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/mod/RoleMod.java",25,0,38,0,0,4,0,0,0,0,0,0,0,1323,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/mod/UserMod.java",15,1,26,0,0,5,0,0,0,0,0,0,0,1303,2,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/report/AbstractReportletConf.java",2,1,2,0,0,5,0,0,0,0,0,0,0,948,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/report/ReportletConf.java",1,0,1,0,0,4,0,0,0,0,0,0,0,742,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/report/RoleReportletConf.java",10,3,10,0,0,5,0,0,0,0,0,0,0,742,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/report/StaticReportletConf.java",12,1,14,0,0,3,0,0,0,0,0,0,0,717,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/report/UserReportletConf.java",10,3,10,0,0,5,0,0,0,0,0,0,0,742,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/search/AttributableCond.java",0,0,0,0,0,4,0,0,0,0,0,0,0,1348,1,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/search/AttributeCond.java",7,1,11,0,0,4,0,0,0,0,0,0,0,1234,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/search/EntitlementCond.java",3,1,3,0,0,4,0,0,0,0,0,0,0,1344,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/search/MembershipCond.java",5,1,6,0,0,4,0,0,0,0,0,0,0,1387,1,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/search/NodeCond.java",29,1,51,0,0,5,0,0,0,0,0,0,0,1234,1,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/search/ResourceCond.java",3,1,3,0,0,5,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/search/SearchCond.java",1,0,1,0,0,4,0,0,0,0,0,0,0,1348,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/services/ConfigurationService.java",8,3,8,0,1,3,0,0,0,0,0,0,0,414,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/services/ConnectorService.java",13,7,13,0,1,3,0,0,0,0,0,0,0,414,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/services/EntitlementService.java",2,1,2,0,0,4,0,0,0,0,0,0,0,1387,0,No
SYNCOPE,16,"common/src/main/java/org/apache/syncope/common/services/InvalidSearchConditionException.java",0,0,0,0,0,5,0,0,0,0,0,0,0,1348,0,No
