Project,Release,ClassName,NOM,FanOut,CyclomaticComplexity,LOCTouched,NFix,NAuth,LOCAdded,MaxLOCAdded,Churn,MaxChurn,NS,ND,ChangeSetSize,Age,NSmells,Bugginess
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/report/ReportJob.java,2,10,11,0,0,4,0,0,0,0,0,0,0,1133,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/report/ReportXMLConst.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1339,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractTransactionalController.java,0,1,0,0,1,5,0,0,0,0,0,0,0,1739,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/controller/ConfigurationController.java,8,14,15,0,3,8,0,0,0,0,0,0,0,1703,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java,13,13,30,0,5,8,0,0,0,0,0,0,0,1295,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java,7,17,47,0,2,7,0,0,0,0,0,0,0,1735,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java,30,33,85,0,14,10,0,0,0,0,0,0,0,1745,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java,7,12,23,0,0,5,0,0,0,0,0,0,0,1133,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java,7,33,67,0,3,8,0,0,0,0,0,0,0,1616,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/utils/QueryResourceInfoComparator.java,3,0,18,114,1,3,114,114,114,114,1,2,2,790,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/rest/utils/RestServiceExceptionMapper.java,10,11,46,0,3,6,0,0,0,0,0,0,0,790,0,Yes
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java,5,0,5,0,0,4,0,0,0,0,0,0,0,1714,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/services/AbstractServiceImpl.java,7,10,29,0,1,6,0,0,0,0,0,0,0,1778,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/services/LoggerServiceImpl.java,5,7,16,0,1,4,0,0,0,0,0,0,0,805,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/services/ResourceServiceImpl.java,10,16,16,0,0,5,0,0,0,0,0,0,0,789,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/sync/impl/AbstractSyncJob.java,6,16,52,33,3,7,28,28,23,23,2,4,7,877,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/sync/impl/DBPasswordSyncActions.java,5,13,18,0,0,3,0,0,0,0,0,0,0,281,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/sync/impl/SyncJob.java,3,18,31,0,3,7,0,0,0,0,0,0,0,877,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/util/AttributeSerializer.java,1,0,10,0,0,1,0,0,0,0,0,0,0,260,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java,8,2,19,0,0,5,0,0,0,0,0,0,0,1477,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/util/SecureRandomUtil.java,4,0,4,0,0,6,0,0,0,0,0,0,0,1739,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java,2,0,6,0,0,4,0,0,0,0,0,0,0,1162,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/workflow/WorkflowUserSuspender.java,1,7,3,0,2,4,0,0,0,0,0,0,0,794,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/workflow/user/UserWorkflowAdapter.java,12,7,12,0,1,8,0,0,0,0,0,0,0,1263,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupQueryImpl.java,17,2,26,0,0,5,0,0,0,0,0,0,0,1240,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java,22,7,38,0,1,5,0,0,0,0,0,0,0,1240,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AbstractActivitiServiceTask.java,2,0,2,0,1,5,0,0,0,0,0,0,0,1778,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Create.java,1,4,2,0,0,6,0,0,0,0,0,0,0,1252,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate.java,1,0,1,0,0,3,0,0,0,0,0,0,0,1339,0,No
SYNCOPE,23,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Suspend.java,1,0,1,0,0,3,0,0,0,0,0,0,0,1339,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/containers/AbstractContainer.java,0,0,0,0,1,5,0,0,0,0,0,0,0,1739,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/enums/Containers.java,2,0,5,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/enums/DBs.java,2,0,6,3,0,2,3,3,3,3,2,6,6,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/CoreWebXml.java,2,0,2,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/GlassfishCoreWebXml.java,1,0,1,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/JBossDeploymentStructureXml.java,0,0,0,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/ModelerPom.java,0,0,0,0,0,1,0,0,0,0,0,0,0,170,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/ModelerTokenValueMap.java,0,0,0,0,0,1,0,0,0,0,0,0,0,170,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/OrmXml.java,0,0,0,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/ParentPom.java,0,0,0,0,0,2,0,0,0,0,0,0,0,170,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/PersistenceContextEMFactoryXml.java,0,0,0,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/files/PersistenceProperties.java,0,0,0,16,0,3,14,14,12,12,2,6,6,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/utilities/InstallLog.java,6,0,7,0,0,1,0,0,0,0,0,0,0,223,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/utilities/PasswordGenerator.java,1,0,2,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/validators/ArchetypeValidator.java,4,0,13,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,23,installer/src/main/java/org/apache/syncope/installer/validators/ContainerValidator.java,4,2,23,0,0,1,0,0,0,0,0,0,0,261,0,No
SYNCOPE,24,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java,6,0,19,0,1,3,0,0,0,0,0,0,0,1239,0,No
SYNCOPE,24,build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java,5,0,17,0,0,3,0,0,0,0,0,0,0,1239,0,No
SYNCOPE,24,build-tools/src/main/java/org/apache/syncope/buildtools/ServiceTimeoutServlet.java,4,0,5,0,0,2,0,0,0,0,0,0,0,831,0,No
SYNCOPE,24,client/src/main/java/org/apache/syncope/client/SyncopeClientFactoryBean.java,21,3,29,0,1,1,0,0,0,0,0,0,0,592,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/SyncopeConstants.java,0,0,0,0,0,6,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/reqres/BulkActionResult.java,9,1,14,0,0,1,0,0,0,0,0,0,0,491,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/search/OrderByClauseBuilder.java,3,0,4,0,2,1,0,0,0,0,0,0,0,504,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/search/SearchableFields.java,2,4,7,0,0,1,0,0,0,0,0,0,0,319,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/search/SyncopeProperty.java,4,0,4,0,1,2,0,0,0,0,0,0,0,504,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/services/LoggerService.java,5,3,5,0,1,3,0,0,0,0,0,0,0,851,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/services/UserWorkflowService.java,6,2,6,0,1,6,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/to/MappingTO.java,10,2,23,0,2,5,0,0,0,0,0,0,0,904,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/to/PropagationStatus.java,10,3,10,0,0,1,0,0,0,0,0,0,0,347,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/to/UserTO.java,24,0,30,0,0,6,0,0,0,0,0,0,0,1791,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/AbstractPolicySpec.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/AuditElements.java,1,0,1,0,2,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/ClientExceptionType.java,4,0,7,0,1,2,0,0,0,0,0,0,0,553,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/ConflictResolutionAction.java,1,0,1,0,0,6,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/ConnConfPropSchema.java,16,1,18,0,0,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/ConnConfProperty.java,6,1,6,0,1,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/MatchingRule.java,1,0,1,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/PolicyType.java,2,0,2,0,0,6,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/Preference.java,2,0,5,0,0,5,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/PropagationTaskExecStatus.java,2,0,3,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/ReportExecStatus.java,1,0,1,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/types/UnmatchingRule.java,1,0,1,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/util/CollectionWrapper.java,5,4,10,0,2,4,0,0,0,0,0,0,0,836,0,No
SYNCOPE,24,common/src/main/java/org/apache/syncope/common/wrap/AbstractWrappable.java,3,1,4,0,0,1,0,0,0,0,0,0,0,486,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/SyncopeRequestCycleListener.java,1,2,8,0,1,3,0,0,0,0,0,0,0,1648,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/commons/JexlHelpUtil.java,3,0,3,0,0,2,0,0,0,0,0,0,0,823,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,7,2,12,0,0,4,0,0,0,0,0,0,0,1544,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/commons/RoleUtils.java,1,1,4,0,0,3,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/commons/SelectOption.java,7,0,12,0,0,5,0,0,0,0,0,0,0,1384,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/commons/status/Status.java,2,0,2,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java,8,3,28,0,0,4,0,0,0,0,0,0,0,1166,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java,4,6,6,0,1,7,0,0,0,0,0,0,0,1384,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/BulkActionModalPage.java,6,7,7,0,4,3,0,0,0,0,0,0,0,783,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/ConfModalPage.java,3,5,8,0,3,8,0,0,0,0,0,0,0,1454,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/DerSchemaModalPage.java,4,6,12,0,3,7,0,0,0,0,0,0,0,1760,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java,11,4,12,0,3,7,0,0,0,0,0,0,0,1733,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java,4,7,4,0,4,8,0,0,0,0,0,0,0,1733,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java,5,6,9,0,7,8,0,0,0,0,0,0,0,1733,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/RoleSelectModalPage.java,4,5,6,0,0,4,0,0,0,0,0,0,0,917,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/Tasks.java,11,13,17,0,5,8,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/UserOwnerSelectModalPage.java,3,4,4,0,0,5,0,0,0,0,0,0,0,917,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/VirSchemaModalPage.java,4,6,12,0,1,8,0,0,0,0,0,0,0,1454,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java,12,12,61,0,2,4,0,0,0,0,0,0,0,865,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java,17,8,23,0,7,8,0,0,0,0,0,0,0,1277,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/AjaxDataTablePanel.java,4,8,5,0,3,3,0,0,0,0,0,0,0,783,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/AttrTemplatesPanel.java,6,8,17,0,0,2,0,0,0,0,0,0,0,571,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java,9,11,19,0,2,6,0,0,0,0,0,0,0,1452,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/LoggerCategoryPanel.java,21,11,46,0,4,3,0,0,0,0,0,0,0,545,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java,14,16,31,0,2,7,0,0,0,0,0,0,0,1341,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java,5,5,15,0,0,7,0,0,0,0,0,0,0,1293,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchPanel.java,7,3,7,0,1,4,0,0,0,0,0,0,0,865,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java,11,11,15,0,5,5,0,0,0,0,0,0,0,865,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java,6,7,11,0,0,7,0,0,0,0,0,0,0,1293,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/SecurityQuestionPanel.java,3,6,4,0,0,1,0,0,0,0,0,0,0,224,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java,7,5,9,0,1,6,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java,12,14,34,0,2,6,0,0,0,0,0,0,0,1452,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/preview/BinaryPreview.java,0,0,0,0,0,5,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java,14,13,28,0,3,6,0,0,0,0,0,0,0,1760,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java,0,0,0,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java,7,4,14,0,4,7,0,0,0,0,0,0,0,1341,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java,5,5,8,0,0,6,0,0,0,0,0,0,0,1581,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionColumn.java,4,1,4,0,1,5,0,0,0,0,0,0,0,1274,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,5,1,5,0,3,8,0,0,0,0,0,0,0,1733,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java,5,1,8,0,3,8,0,0,0,0,0,0,0,1733,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiFieldPanel.java,9,1,14,0,1,6,0,0,0,0,0,0,0,1341,0,No
SYNCOPE,24,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java,9,0,30,0,0,3,0,0,0,0,0,0,0,1154,0,No
SYNCOPE,24,core-upgrader/src/main/java/org/apache/syncope/upgrader/util/XMLDeserializer.java,1,0,2,0,0,2,0,0,0,0,0,0,0,265,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/audit/AuditConnectionFactory.java,1,0,2,0,0,1,0,0,0,0,0,0,0,594,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java,10,9,84,0,1,5,0,0,0,0,0,0,0,923,0,Yes
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/init/WorkflowAdapterLoader.java,5,3,11,0,1,3,0,0,0,0,0,0,0,840,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java,6,0,15,0,2,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java,9,2,9,0,1,4,0,0,0,0,0,0,0,1781,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSysInfo.java,8,1,12,0,0,2,0,0,0,0,0,0,0,648,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java,8,2,8,0,1,5,0,0,0,0,0,0,0,1781,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java,13,2,27,0,0,4,0,0,0,0,0,0,0,1179,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMapping.java,8,3,19,0,0,2,0,0,0,0,0,0,0,904,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java,57,12,96,0,5,11,0,0,0,0,0,0,0,1778,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMapping.java,10,3,23,0,0,2,0,0,0,0,0,0,0,904,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SearchSupport.java,11,2,19,0,1,1,0,0,0,0,0,0,0,503,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/dao/search/MembershipCond.java,3,0,3,0,0,1,0,0,0,0,0,0,0,272,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/dao/search/SearchCond.java,30,0,55,0,0,1,0,0,0,0,0,0,0,314,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/dao/search/SubjectCond.java,0,0,0,0,0,1,0,0,0,0,0,0,0,314,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractSyncTaskValidator.java,1,6,10,0,2,9,0,0,0,0,0,0,0,1379,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java,1,2,7,0,2,5,0,0,0,0,0,0,0,1620,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceValidator.java,1,4,5,0,2,3,0,0,0,0,0,0,0,921,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java,3,7,22,0,2,7,0,0,0,0,0,0,0,1620,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java,1,4,9,0,2,5,0,0,0,0,0,0,0,1620,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java,1,3,5,0,2,5,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java,1,2,7,0,2,8,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java,1,2,1,0,0,4,0,0,0,0,0,0,0,1354,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java,1,8,18,0,0,5,0,0,0,0,0,0,0,1354,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/PolicyPattern.java,0,0,0,0,0,1,0,0,0,0,0,0,0,923,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/impl/DBPasswordPropagationActions.java,3,9,19,0,0,2,0,0,0,0,0,0,0,321,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/impl/PriorityPropagationTaskExecutor.java,2,7,12,0,1,4,0,0,0,0,0,0,0,924,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java,26,29,81,0,12,11,0,0,0,0,0,0,0,1762,0,Yes
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/quartz/AbstractTaskJob.java,4,9,7,0,3,6,0,0,0,0,0,0,0,1377,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/quartz/SpringBeanJobFactory.java,3,1,12,0,0,4,0,0,0,0,0,0,0,1253,0,Yes
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/report/ReportJob.java,2,10,11,0,0,4,0,0,0,0,0,0,0,1179,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/report/ReportXMLConst.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractTransactionalController.java,0,1,0,0,1,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/ConfigurationController.java,8,14,15,0,3,8,0,0,0,0,0,0,0,1749,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java,13,13,30,0,5,8,0,0,0,0,0,0,0,1341,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java,7,17,47,0,2,7,0,0,0,0,0,0,0,1781,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java,30,33,85,0,14,10,0,0,0,0,0,0,0,1791,0,Yes
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java,7,12,23,0,0,5,0,0,0,0,0,0,0,1179,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java,7,33,67,0,3,8,0,0,0,0,0,0,0,1662,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/utils/QueryResourceInfoComparator.java,3,0,18,0,1,3,0,0,0,0,0,0,0,836,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java,5,0,5,0,0,4,0,0,0,0,0,0,0,1760,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/AbstractServiceImpl.java,7,10,29,0,1,6,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/LoggerServiceImpl.java,5,7,16,0,1,4,0,0,0,0,0,0,0,851,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/ResourceServiceImpl.java,10,16,16,0,0,5,0,0,0,0,0,0,0,835,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/impl/AbstractSyncJob.java,6,16,55,61,3,7,41,39,21,21,3,8,18,923,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/impl/DBPasswordSyncActions.java,5,13,18,0,0,3,0,0,0,0,0,0,0,327,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/impl/SyncJob.java,3,18,31,0,3,7,0,0,0,0,0,0,0,923,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/AttributeSerializer.java,1,0,10,0,0,1,0,0,0,0,0,0,0,306,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java,8,2,19,0,0,5,0,0,0,0,0,0,0,1523,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/SecureRandomUtil.java,4,0,4,0,0,6,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java,2,0,6,0,0,4,0,0,0,0,0,0,0,1208,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/WorkflowUserSuspender.java,1,7,3,0,2,4,0,0,0,0,0,0,0,840,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/UserWorkflowAdapter.java,12,7,12,0,1,8,0,0,0,0,0,0,0,1309,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupQueryImpl.java,17,2,26,0,0,5,0,0,0,0,0,0,0,1286,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java,22,7,38,0,1,5,0,0,0,0,0,0,0,1286,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AbstractActivitiServiceTask.java,2,0,2,0,1,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Create.java,1,4,2,0,0,6,0,0,0,0,0,0,0,1298,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate.java,1,0,1,0,0,3,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Suspend.java,1,0,1,0,0,3,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,installer/src/main/java/org/apache/syncope/installer/containers/AbstractContainer.java,0,0,0,0,1,5,0,0,0,0,0,0,0,1785,0,No
