@relation dataset_C-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute NOM numeric
@attribute FanOut numeric
@attribute CyclomaticComplexity numeric
@attribute LOCTouched numeric
@attribute NFix numeric
@attribute NAuth numeric
@attribute LOCAdded numeric
@attribute MaxLOCAdded numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute NS numeric
@attribute ND numeric
@attribute ChangeSetSize numeric
@attribute Age numeric
@attribute NSmells numeric
@attribute Bugginess {No,Yes}

@data
0,0,0,0,0,4,0,0,0,0,0,0,0,625,0,No
2,1,2,0,0,5,0,0,0,0,0,0,0,419,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,625,0,No
1,2,10,0,1,2,0,0,0,0,0,0,0,394,0,No
2,7,3,0,0,4,0,0,0,0,0,0,0,843,0,No
5,13,11,0,1,6,0,0,0,0,0,0,0,1016,0,No
11,27,27,0,0,7,0,0,0,0,0,0,0,993,0,Yes
5,13,11,0,1,6,0,0,0,0,0,0,0,1021,0,No
1,0,1,0,0,4,0,0,0,0,0,0,0,1064,0,No
8,13,15,0,0,7,0,0,0,0,0,0,0,511,0,No
5,13,11,0,1,7,0,0,0,0,0,0,0,699,0,No
9,9,9,0,0,5,0,0,0,0,0,0,0,514,0,No
2,2,2,0,0,4,0,0,0,0,0,0,0,989,0,No
4,9,31,24,0,6,18,18,12,12,7,26,39,1004,0,No
4,6,7,0,0,4,0,0,0,0,0,0,0,1016,0,No
3,2,3,0,0,5,0,0,0,0,0,0,0,521,0,No
3,15,29,0,0,5,0,0,0,0,0,0,0,580,0,Yes
13,23,55,6,1,6,3,3,0,0,1,8,15,1002,0,Yes
4,10,9,7,0,4,0,0,-7,0,7,26,39,1016,0,No
8,0,10,0,0,4,0,0,0,0,0,0,0,1031,0,No
6,8,10,0,0,6,0,0,0,0,0,0,0,511,0,No
4,2,4,0,0,5,0,0,0,0,0,0,0,699,0,No
2,2,4,0,0,4,0,0,0,0,0,0,0,213,0,No
1,1,3,47,0,1,47,47,47,47,1,8,15,2,0,No
3,7,11,0,1,4,0,0,0,0,0,0,0,840,0,No
10,8,10,4,1,4,2,2,0,0,1,7,13,76,0,No
13,9,14,0,0,5,0,0,0,0,0,0,0,75,0,Yes
1,0,1,0,0,6,0,0,0,0,0,0,0,1064,0,No
32,0,32,0,0,3,0,0,0,0,0,0,0,76,0,No
2,4,2,0,0,5,0,0,0,0,0,0,0,1064,0,No
6,4,6,0,0,2,0,0,0,0,0,0,0,70,0,Yes
8,10,22,0,1,4,0,0,0,0,0,0,0,71,0,Yes
14,9,15,0,0,3,0,0,0,0,0,0,0,70,0,Yes
11,10,11,0,0,5,0,0,0,0,0,0,0,75,0,No
14,7,14,0,0,2,0,0,0,0,0,0,0,69,0,Yes
6,11,21,0,0,4,0,0,0,0,0,0,0,72,0,No
16,17,24,0,0,5,0,0,0,0,0,0,0,65,0,Yes
7,5,10,0,0,2,0,0,0,0,0,0,0,70,0,Yes
26,10,26,0,1,4,0,0,0,0,0,0,0,66,0,Yes
5,4,5,0,1,6,0,0,0,0,0,0,0,1064,0,No
1,1,1,0,1,6,0,0,0,0,0,0,0,1025,0,No
15,3,20,0,0,6,0,0,0,0,0,0,0,517,0,No
7,22,27,0,1,4,0,0,0,0,0,0,0,101,0,No
3,0,3,0,0,3,0,0,0,0,0,0,0,1064,0,No
13,1,16,0,2,1,0,0,0,0,0,0,0,35,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1025,0,No
4,1,16,3,1,4,2,2,1,1,1,8,15,213,0,No
4,10,20,0,0,4,0,0,0,0,0,0,0,625,0,No
1,0,5,61,0,1,61,61,61,61,1,4,5,8,0,Yes
5,1,15,0,1,2,0,0,0,0,0,0,0,50,0,No
6,1,6,0,1,2,0,0,0,0,0,0,0,50,0,No
5,0,5,0,0,4,0,0,0,0,0,0,0,1064,0,No
2,1,4,0,0,4,0,0,0,0,0,0,0,496,0,No
14,0,18,0,1,5,0,0,0,0,0,0,0,448,0,No
8,3,8,0,1,4,0,0,0,0,0,0,0,142,0,No
0,1,0,0,1,5,0,0,0,0,0,0,0,625,0,No
3,0,3,0,1,6,0,0,0,0,0,0,0,1025,0,No
9,1,9,0,1,4,0,0,0,0,0,0,0,514,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1025,0,No
5,9,5,0,0,4,0,0,0,0,0,0,0,142,0,No
11,11,11,0,0,3,0,0,0,0,0,0,0,142,0,No
4,7,4,0,0,3,0,0,0,0,0,0,0,142,0,No
13,9,13,0,1,8,0,0,0,0,0,0,0,532,0,No
15,11,19,0,4,7,0,0,0,0,0,0,0,549,0,No
1,1,1,0,0,3,0,0,0,0,0,0,0,625,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,625,0,No
4,0,4,0,0,3,0,0,0,0,0,0,0,625,0,No
11,4,14,0,0,5,0,0,0,0,0,0,0,526,0,No
2,3,2,0,0,3,0,0,0,0,0,0,0,538,0,No
1,1,1,0,1,4,0,0,0,0,0,0,0,625,0,No
1,3,1,0,0,5,0,0,0,0,0,0,0,538,0,No
1,2,2,0,1,4,0,0,0,0,0,0,0,538,0,No
1,2,1,0,0,3,0,0,0,0,0,0,0,538,0,No
1,4,1,0,0,5,0,0,0,0,0,0,0,538,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
3,0,3,0,0,3,0,0,0,0,0,0,0,1077,0,No
1,0,2,0,0,4,0,0,0,0,0,0,0,1077,0,No
2,0,2,0,0,4,0,0,0,0,0,0,0,453,0,No
35,1,42,0,0,4,0,0,0,0,0,0,0,993,0,No
11,1,12,0,0,3,0,0,0,0,0,0,0,993,0,No
19,0,28,0,1,3,0,0,0,0,0,0,0,1013,0,No
13,0,17,0,0,4,0,0,0,0,0,0,0,993,0,No
2,1,2,0,0,3,0,0,0,0,0,0,0,638,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,432,0,No
12,1,14,0,0,1,0,0,0,0,0,0,0,407,0,No
10,3,10,0,0,3,0,0,0,0,0,0,0,432,0,No
7,1,11,0,0,3,0,0,0,0,0,0,0,924,0,No
3,1,3,0,0,3,0,0,0,0,0,0,0,1077,0,No
16,0,20,0,0,4,0,0,0,0,0,0,0,1044,0,No
10,1,14,0,0,3,0,0,0,0,0,0,0,915,0,No
2,2,2,0,0,3,0,0,0,0,0,0,0,1077,0,No
4,1,4,0,0,3,0,0,0,0,0,0,0,1077,0,No
12,2,12,0,0,3,0,0,0,0,0,0,0,1015,0,No
19,3,25,0,0,4,0,0,0,0,0,0,0,1017,0,No
5,1,7,0,0,4,0,0,0,0,0,0,0,453,0,No
4,1,4,0,0,3,0,0,0,0,0,0,0,1034,0,No
4,2,4,0,0,3,0,0,0,0,0,0,0,1077,0,No
24,4,27,0,0,4,0,0,0,0,0,0,0,534,0,No
16,1,17,0,1,3,0,0,0,0,0,0,0,527,0,No
2,2,2,0,0,3,0,0,0,0,0,0,0,1077,0,No
5,2,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
8,2,8,0,0,4,0,0,0,0,0,0,0,429,0,No
14,2,14,0,0,3,0,0,0,0,0,0,0,915,0,No
3,1,3,0,0,3,0,0,0,0,0,0,0,638,0,No
24,2,32,0,0,3,0,0,0,0,0,0,0,432,0,No
36,4,36,0,0,3,0,0,0,0,0,0,0,1013,0,No
25,0,31,0,0,3,0,0,0,0,0,0,0,1006,0,No
8,0,12,0,0,3,0,0,0,0,0,0,0,1077,0,No
14,2,14,0,0,3,0,0,0,0,0,0,0,1022,0,No
20,2,21,0,0,4,0,0,0,0,0,0,0,1077,0,No
2,2,2,0,0,3,0,0,0,0,0,0,0,1077,0,No
16,0,16,0,0,3,0,0,0,0,0,0,0,638,0,No
2,0,2,0,0,3,0,0,0,0,0,0,0,915,0,No
12,1,16,0,0,3,0,0,0,0,0,0,0,915,0,No
10,3,13,0,0,3,0,0,0,0,0,0,0,524,0,No
2,1,2,0,0,3,0,0,0,0,0,0,0,1077,0,No
4,1,4,0,0,3,0,0,0,0,0,0,0,638,0,No
20,2,21,0,0,3,0,0,0,0,0,0,0,540,0,No
10,11,52,0,2,5,0,0,0,0,0,0,0,520,0,No
7,1,13,0,0,3,0,0,0,0,0,0,0,1022,0,No
8,1,8,0,0,3,0,0,0,0,0,0,0,1022,0,No
20,1,24,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
5,3,9,0,0,1,0,0,0,0,0,0,0,391,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
48,1,52,0,0,4,0,0,0,0,0,0,0,607,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
1,0,2,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
4,1,6,0,0,4,0,0,0,0,0,0,0,1038,0,No
2,0,9,0,0,3,0,0,0,0,0,0,0,440,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
6,12,16,0,0,4,0,0,0,0,0,0,0,1038,0,No
11,0,12,4,0,5,2,1,0,0,2,7,56,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
7,2,16,0,0,2,0,0,0,0,0,0,0,419,0,No
2,0,2,0,0,3,0,0,0,0,0,0,0,638,0,No
2,0,3,0,0,3,0,0,0,0,0,0,0,1077,0,No
2,0,7,0,1,3,0,0,0,0,0,0,0,757,0,No
4,3,8,0,1,3,0,0,0,0,0,0,0,530,0,No
2,0,8,0,0,4,0,0,0,0,0,0,0,866,0,No
1,1,1,0,0,3,0,0,0,0,0,0,0,1038,0,No
2,7,4,0,1,3,0,0,0,0,0,0,0,432,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,3,0,0,0,4,0,0,0,0,0,0,0,527,0,No
0,2,0,0,0,3,0,0,0,0,0,0,0,707,0,No
3,2,3,0,0,1,0,0,0,0,0,0,0,419,0,No
1,2,1,0,0,4,0,0,0,0,0,0,0,637,0,No
2,6,3,0,0,3,0,0,0,0,0,0,0,637,0,No
11,9,16,0,0,5,0,0,0,0,0,0,0,1038,0,Yes
2,3,2,0,0,3,0,0,0,0,0,0,0,707,0,No
2,1,2,0,0,3,0,0,0,0,0,0,0,707,0,No
0,3,0,0,0,3,0,0,0,0,0,0,0,432,0,No
8,7,12,0,0,4,0,0,0,0,0,0,0,705,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1038,0,No
15,14,59,0,3,6,0,0,0,0,0,0,0,432,0,Yes
1,5,1,0,0,4,0,0,0,0,0,0,0,523,0,No
1,5,2,0,0,3,0,0,0,0,0,0,0,534,0,No
9,9,15,0,0,3,0,0,0,0,0,0,0,705,0,No
3,3,3,0,1,4,0,0,0,0,0,0,0,537,0,No
5,2,5,0,0,5,0,0,0,0,0,0,0,986,0,No
1,2,2,0,0,4,0,0,0,0,0,0,0,834,0,No
7,6,9,0,0,5,0,0,0,0,0,0,0,986,0,No
7,3,7,0,0,4,0,0,0,0,0,0,0,527,0,No
5,6,33,0,0,5,0,0,0,0,0,0,0,594,0,Yes
10,4,11,0,0,3,0,0,0,0,0,0,0,419,0,Yes
5,3,7,0,0,5,0,0,0,0,0,0,0,1007,0,No
5,4,7,0,0,5,0,0,0,0,0,0,0,1007,0,Yes
18,6,30,0,1,5,0,0,0,0,0,0,0,1077,0,No
16,8,23,0,0,5,0,0,0,0,0,0,0,902,0,Yes
5,4,5,0,0,5,0,0,0,0,0,0,0,520,0,No
15,7,24,0,2,5,0,0,0,0,0,0,0,1028,0,Yes
2,3,2,0,0,4,0,0,0,0,0,0,0,834,0,No
4,0,4,0,0,1,0,0,0,0,0,0,0,419,0,No
2,1,3,0,0,1,0,0,0,0,0,0,0,61,0,No
2,1,3,0,0,3,0,0,0,0,0,0,0,757,0,No
2,0,2,0,0,3,0,0,0,0,0,0,0,757,0,No
1,1,2,0,0,3,0,0,0,0,0,0,0,527,0,No
1,1,2,0,0,3,0,0,0,0,0,0,0,527,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1038,0,No
14,3,33,0,0,3,0,0,0,0,0,0,0,446,0,No
3,0,3,0,0,3,0,0,0,0,0,0,0,796,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,986,0,No
2,1,2,0,1,4,0,0,0,0,0,0,0,594,0,No
2,0,3,0,0,3,0,0,0,0,0,0,0,986,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
8,0,14,0,0,4,0,0,0,0,0,0,0,594,0,No
1,0,1,0,2,1,0,0,0,0,0,0,0,68,0,No
26,0,36,0,2,1,0,0,0,0,0,0,0,407,0,No
12,0,20,0,0,1,0,0,0,0,0,0,0,399,0,No
1,4,9,0,0,4,0,0,0,0,0,0,0,440,0,Yes
1,0,1,0,1,3,0,0,0,0,0,0,0,1038,0,No
13,3,18,0,1,5,0,0,0,0,0,0,0,1031,0,No
2,0,2,0,0,3,0,0,0,0,0,0,0,1038,0,No
25,0,42,0,2,4,0,0,0,0,0,0,0,1031,0,No
6,3,12,0,0,4,0,0,0,0,0,0,0,1051,0,No
8,0,13,0,1,4,0,0,0,0,0,0,0,432,0,No
8,0,10,0,0,4,0,0,0,0,0,0,0,712,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1031,0,No
4,1,4,0,0,3,0,0,0,0,0,0,0,1066,0,No
23,5,31,0,0,4,0,0,0,0,0,0,0,534,0,No
16,1,17,0,0,4,0,0,0,0,0,0,0,527,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
6,4,6,0,0,3,0,0,0,0,0,0,0,607,0,No
14,5,14,0,0,4,0,0,0,0,0,0,0,915,0,No
6,1,8,0,0,3,0,0,0,0,0,0,0,432,0,No
5,2,7,0,0,3,0,0,0,0,0,0,0,432,0,No
4,1,4,0,0,3,0,0,0,0,0,0,0,638,0,No
15,2,15,0,0,3,0,0,0,0,0,0,0,1022,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
17,4,18,0,0,4,0,0,0,0,0,0,0,638,0,No
4,0,4,0,0,3,0,0,0,0,0,0,0,1077,0,No
6,2,6,0,0,3,0,0,0,0,0,0,0,1066,0,No
5,0,10,0,0,3,0,0,0,0,0,0,0,915,0,No
4,0,4,0,0,3,0,0,0,0,0,0,0,915,0,No
8,4,11,0,0,3,0,0,0,0,0,0,0,524,0,No
11,4,19,0,0,4,0,0,0,0,0,0,0,1031,0,No
5,3,7,0,0,4,0,0,0,0,0,0,0,873,0,No
3,2,4,0,0,4,0,0,0,0,0,0,0,1077,0,No
4,3,6,0,0,4,0,0,0,0,0,0,0,1031,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
5,3,7,0,0,5,0,0,0,0,0,0,0,1031,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
11,4,19,0,0,4,0,0,0,0,0,0,0,1031,0,No
5,3,7,0,0,4,0,0,0,0,0,0,0,873,0,No
3,2,4,0,0,4,0,0,0,0,0,0,0,1077,0,No
4,3,6,0,0,4,0,0,0,0,0,0,0,1031,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
5,3,7,0,0,5,0,0,0,0,0,0,0,1031,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
39,11,72,0,0,4,0,0,0,0,0,0,0,1031,0,No
11,4,19,0,1,4,0,0,0,0,0,0,0,1031,0,No
5,3,7,3,0,4,3,3,3,3,1,2,3,873,0,No
3,2,4,0,0,4,0,0,0,0,0,0,0,1077,0,No
4,3,6,0,0,4,0,0,0,0,0,0,0,1031,0,No
0,2,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
0,2,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
5,3,8,0,0,5,0,0,0,0,0,0,0,1031,0,No
0,2,0,0,0,3,0,0,0,0,0,0,0,1031,0,No
5,2,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
5,2,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
5,2,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
4,2,4,0,0,3,0,0,0,0,0,0,0,1077,0,No
4,1,4,0,0,3,0,0,0,0,0,0,0,1038,0,No
5,2,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
5,4,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
6,3,6,0,0,3,0,0,0,0,0,0,0,1077,0,No
5,3,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
5,4,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1038,0,No
4,2,4,0,0,3,0,0,0,0,0,0,0,638,0,No
8,5,8,0,0,3,0,0,0,0,0,0,0,1038,0,No
7,2,7,0,0,3,0,0,0,0,0,0,0,1077,0,Yes
7,3,7,0,0,3,0,0,0,0,0,0,0,1077,0,No
8,4,8,0,0,3,0,0,0,0,0,0,0,1077,0,No
5,4,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
12,5,12,0,0,3,0,0,0,0,0,0,0,1077,0,Yes
8,3,8,0,0,3,0,0,0,0,0,0,0,1077,0,No
13,5,13,0,0,3,0,0,0,0,0,0,0,1077,0,Yes
4,2,4,0,0,3,0,0,0,0,0,0,0,638,0,No
4,2,4,0,0,5,0,0,0,0,0,0,0,1077,0,No
5,2,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
5,4,5,0,0,3,0,0,0,0,0,0,0,1077,0,No
8,2,12,0,0,3,0,0,0,0,0,0,0,1077,0,Yes
5,2,7,0,0,3,0,0,0,0,0,0,0,1066,0,No
5,2,7,0,0,3,0,0,0,0,0,0,0,1066,0,No
4,5,9,0,0,3,0,0,0,0,0,0,0,1066,0,No
5,2,7,0,0,3,0,0,0,0,0,0,0,1066,0,No
5,6,8,0,0,3,0,0,0,0,0,0,0,1066,0,No
6,5,9,0,0,3,0,0,0,0,0,0,0,1066,0,No
5,4,8,0,0,3,0,0,0,0,0,0,0,440,0,No
5,6,8,0,0,3,0,0,0,0,0,0,0,1001,0,No
4,3,4,0,0,3,0,0,0,0,0,0,0,534,0,No
8,6,14,0,0,3,0,0,0,0,0,0,0,607,0,No
7,3,10,0,0,3,0,0,0,0,0,0,0,432,0,Yes
8,4,12,0,0,3,0,0,0,0,0,0,0,432,0,No
5,6,8,0,0,3,0,0,0,0,0,0,0,1066,0,No
13,8,23,0,0,4,0,0,0,0,0,0,0,1066,0,Yes
9,7,14,0,0,3,0,0,0,0,0,0,0,1066,0,No
4,3,4,0,0,3,0,0,0,0,0,0,0,534,0,No
5,2,7,0,0,3,0,0,0,0,0,0,0,1066,0,No
5,6,8,0,0,3,0,0,0,0,0,0,0,1066,0,No
2,2,2,0,1,3,0,0,0,0,0,0,0,1048,0,No
1,2,2,0,0,3,0,0,0,0,0,0,0,1077,0,No
1,3,6,0,0,4,0,0,0,0,0,0,0,1077,0,No
1,2,2,0,0,3,0,0,0,0,0,0,0,1048,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,1077,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1077,0,No
1,1,1,0,0,3,0,0,0,0,0,0,0,1048,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
1,0,2,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
4,1,7,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,873,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
12,2,58,0,0,3,0,0,0,0,0,0,0,594,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
12,1,32,0,1,4,0,0,0,0,0,0,0,992,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1077,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
5,3,6,0,0,3,0,0,0,0,0,0,0,638,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
2,1,2,0,0,4,0,0,0,0,0,0,0,432,0,No
0,1,0,0,0,3,0,0,0,0,0,0,0,638,0,No
1,1,10,0,0,1,0,0,0,0,0,0,0,407,0,No
2,7,3,0,0,3,0,0,0,0,0,0,0,856,0,No
5,9,9,0,0,4,0,0,0,0,0,0,0,1029,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
8,21,20,0,0,5,0,0,0,0,0,0,0,1015,0,No
8,13,27,0,0,4,0,0,0,0,0,0,0,1006,0,Yes
5,9,9,0,0,4,0,0,0,0,0,0,0,1034,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,1077,0,No
8,12,15,0,0,5,0,0,0,0,0,0,0,524,0,No
5,9,9,0,0,5,0,0,0,0,0,0,0,712,0,No
3,7,3,0,1,3,0,0,0,0,0,0,0,527,0,No
2,2,2,0,0,3,0,0,0,0,0,0,0,1002,0,No
3,9,22,0,0,4,0,0,0,0,0,0,0,1017,0,No
4,7,7,0,0,3,0,0,0,0,0,0,0,1029,0,No
3,2,3,0,0,4,0,0,0,0,0,0,0,534,0,No
4,10,9,0,0,3,0,0,0,0,0,0,0,1029,0,No
8,0,10,0,0,3,0,0,0,0,0,0,0,1044,0,No
6,7,10,0,0,4,0,0,0,0,0,0,0,524,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
3,6,9,0,0,3,0,0,0,0,0,0,0,853,0,No
2,0,2,0,0,3,0,0,0,0,0,0,0,1077,0,No
3,3,18,0,0,5,0,0,0,0,0,0,0,572,0,No
4,10,20,0,0,3,0,0,0,0,0,0,0,638,0,No
5,0,5,0,0,1,0,0,0,0,0,0,0,63,0,No
14,0,18,0,0,4,0,0,0,0,0,0,0,461,0,No
13,7,13,0,2,4,0,0,0,0,0,0,0,545,0,No
15,8,19,0,3,5,0,0,0,0,0,0,0,562,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,638,0,No
9,1,9,0,1,3,0,0,0,0,0,0,0,527,0,No
2,3,2,0,0,3,0,0,0,0,0,0,0,551,0,No
1,1,1,0,0,4,0,0,0,0,0,0,0,638,0,No
1,3,1,0,0,4,0,0,0,0,0,0,0,551,0,No
1,2,2,0,1,4,0,0,0,0,0,0,0,551,0,No
1,2,1,0,0,3,0,0,0,0,0,0,0,551,0,No
1,1,1,0,0,3,0,0,0,0,0,0,0,638,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,638,0,No
4,0,4,0,0,3,0,0,0,0,0,0,0,638,0,No
13,4,16,0,0,4,0,0,0,0,0,0,0,539,0,No
1,4,1,0,0,4,0,0,0,0,0,0,0,551,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1038,0,No
1,0,16,0,0,3,0,0,0,0,0,0,0,456,0,No
1,0,2,0,0,4,0,0,0,0,0,0,0,1088,0,No
2,0,2,0,0,4,0,0,0,0,0,0,0,464,0,No
8,6,9,0,2,2,0,0,0,0,0,0,0,115,0,No
13,8,17,30,0,3,22,22,14,14,4,13,15,115,0,No
2,3,2,0,0,4,0,0,0,0,0,0,0,1088,0,No
4,5,14,0,0,2,0,0,0,0,0,0,0,115,0,No
5,3,5,0,0,3,0,0,0,0,0,0,0,110,0,No
9,8,24,0,1,4,0,0,0,0,0,0,0,111,0,No
12,6,13,0,2,3,0,0,0,0,0,0,0,114,0,No
10,9,12,0,1,3,0,0,0,0,0,0,0,114,0,No
13,5,13,0,0,2,0,0,0,0,0,0,0,116,0,No
6,8,13,0,1,3,0,0,0,0,0,0,0,110,0,No
1,0,1,0,0,4,0,0,0,0,0,0,0,1088,0,No
4,2,8,0,1,5,0,0,0,0,0,0,0,1088,0,No
6,3,9,0,0,3,0,0,0,0,0,0,0,109,0,No
25,8,25,0,1,4,0,0,0,0,0,0,0,116,0,No
5,3,5,0,1,1,0,0,0,0,0,0,0,72,0,No
3,3,3,0,0,5,0,0,0,0,0,0,0,1088,0,No
3,0,3,0,0,4,0,0,0,0,0,0,0,1088,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,649,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,649,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,649,0,No
35,1,42,0,0,5,0,0,0,0,0,0,0,1004,0,No
11,1,12,0,0,4,0,0,0,0,0,0,0,1004,0,No
2,1,2,0,0,4,0,0,0,0,0,0,0,1088,0,No
25,0,38,0,0,4,0,0,0,0,0,0,0,1024,0,No
2,1,2,0,0,5,0,0,0,0,0,0,0,649,0,No
1,0,1,0,0,4,0,0,0,0,0,0,0,443,0,No
12,1,14,0,0,3,0,0,0,0,0,0,0,418,0,No
10,3,10,0,0,5,0,0,0,0,0,0,0,443,0,No
7,1,11,0,0,4,0,0,0,0,0,0,0,935,0,No
3,1,3,0,0,4,0,0,0,0,0,0,0,1045,0,No
3,1,3,0,0,4,0,0,0,0,0,0,0,1088,0,No
1,0,1,0,0,4,0,0,0,0,0,0,0,1049,0,No
8,3,8,0,1,3,0,0,0,0,0,0,0,115,0,No
13,7,13,18,1,3,15,15,12,12,4,13,15,115,0,No
2,1,2,0,0,4,0,0,0,0,0,0,0,1088,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1049,0,No
7,3,7,0,1,3,0,0,0,0,0,0,0,111,0,Yes
12,3,12,0,1,3,0,0,0,0,0,0,0,114,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1088,0,No
10,6,10,0,0,3,0,0,0,0,0,0,0,114,0,No
13,3,13,0,0,3,0,0,0,0,0,0,0,116,0,Yes
5,3,5,0,0,3,0,0,0,0,0,0,0,110,0,No
14,8,14,0,0,4,0,0,0,0,0,0,0,111,0,Yes
25,6,25,0,1,5,0,0,0,0,0,0,0,116,0,Yes
5,2,5,0,1,5,0,0,0,0,0,0,0,1088,0,No
3,2,3,0,0,3,0,0,0,0,0,0,0,115,0,No
10,1,14,0,0,4,0,0,0,0,0,0,0,926,0,No
