@relation dataset_B-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute NOM numeric
@attribute FanOut numeric
@attribute CyclomaticComplexity numeric
@attribute LOCTouched numeric
@attribute NFix numeric
@attribute NAuth numeric
@attribute LOCAdded numeric
@attribute MaxLOCAdded numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute NS numeric
@attribute ND numeric
@attribute ChangeSetSize numeric
@attribute Age numeric
@attribute NSmells numeric
@attribute Bugginess {No,Yes}

@data
29,1,51,0,0,5,0,0,0,0,0,0,0,1148,0,No
5,3,5,13,1,3,9,6,5,3,6,34,71,328,0,No
6,1,6,0,0,3,0,0,0,0,0,0,0,323,0,No
20,0,29,22,0,6,11,8,0,5,3,15,24,1268,0,No
9,1,16,0,0,2,0,0,0,0,0,0,0,260,0,No
16,1,18,0,0,5,0,0,0,0,0,0,0,751,0,No
6,1,9,0,0,2,0,0,0,0,0,0,0,308,0,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1230,0,No
10,3,13,0,0,5,0,0,0,0,0,0,0,748,0,No
25,0,31,4,0,5,2,2,0,0,4,22,49,1268,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1262,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,0,No
1,0,1,248,2,5,21,18,-206,1,12,71,143,1301,0,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1262,0,No
15,1,17,0,0,5,0,0,0,0,0,0,0,1301,0,No
7,1,7,0,0,4,0,0,0,0,0,0,0,1301,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,0,No
2,0,2,0,2,3,0,0,0,0,0,0,0,588,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1262,0,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1262,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1262,0,No
2,4,2,0,1,4,0,0,0,0,0,0,0,862,0,No
3,0,6,1,3,4,1,1,1,1,2,2,2,1246,0,Yes
1,0,1,0,0,5,0,0,0,0,0,0,0,862,0,No
1,1,8,0,0,3,0,0,0,0,0,0,0,1125,0,Yes
3,0,3,0,0,2,0,0,0,0,0,0,0,300,0,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1021,0,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1301,0,No
7,0,12,2,0,5,1,1,0,0,4,22,49,861,0,No
3,7,8,0,1,6,0,0,0,0,0,0,0,861,0,No
6,6,7,0,0,2,0,0,0,0,0,0,0,260,0,Yes
4,7,12,0,2,6,0,0,0,0,0,0,0,1237,0,No
11,3,16,2,3,6,1,1,0,0,4,22,49,1210,0,No
0,2,0,0,0,5,0,0,0,0,0,0,0,1260,0,No
5,6,9,0,3,7,0,0,0,0,0,0,0,1210,0,Yes
4,5,6,0,0,4,0,0,0,0,0,0,0,394,0,No
3,5,5,0,0,4,0,0,0,0,0,0,0,394,0,No
4,7,12,0,1,6,0,0,0,0,0,0,0,931,0,No
17,9,23,0,4,7,0,0,0,0,0,0,0,754,0,Yes
8,8,9,0,0,3,0,0,0,0,0,0,0,260,0,Yes
21,11,46,502,4,3,485,316,468,316,14,74,149,22,0,No
14,15,34,0,1,7,0,0,0,0,0,0,0,818,0,No
7,11,11,0,0,7,0,0,0,0,0,0,0,656,0,No
5,5,15,0,0,7,0,0,0,0,0,0,0,770,0,No
5,3,5,28,1,4,26,26,24,24,4,19,27,342,0,No
11,12,15,0,2,4,0,0,0,0,0,0,0,342,0,Yes
6,7,11,0,0,7,0,0,0,0,0,0,0,770,0,No
6,5,8,0,1,6,0,0,0,0,0,0,0,1262,0,No
14,12,28,0,3,6,0,0,0,0,0,0,0,1237,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1262,0,No
7,7,16,0,3,7,0,0,0,0,0,0,0,818,0,No
4,1,4,0,1,5,0,0,0,0,0,0,0,751,0,No
5,1,16,0,1,7,0,0,0,0,0,0,0,1210,0,No
5,1,5,0,2,7,0,0,0,0,0,0,0,1210,0,No
6,1,32,0,0,6,0,0,0,0,0,0,0,818,0,No
19,0,35,0,2,6,0,0,0,0,0,0,0,818,0,No
9,0,30,0,0,3,0,0,0,0,0,0,0,631,0,No
0,1,0,0,1,2,0,0,0,0,0,0,0,623,0,No
11,8,86,0,1,5,0,0,0,0,0,0,0,400,0,No
5,3,11,0,1,3,0,0,0,0,0,0,0,317,0,No
6,0,15,0,2,5,0,0,0,0,0,0,0,1301,0,No
9,2,9,0,1,4,0,0,0,0,0,0,0,1258,0,No
8,2,8,0,1,5,0,0,0,0,0,0,0,1258,0,No
44,7,49,0,0,6,0,0,0,0,0,0,0,1246,0,No
13,2,27,0,0,4,0,0,0,0,0,0,0,656,0,No
8,3,19,0,0,2,0,0,0,0,0,0,0,381,0,No
54,11,94,8,3,8,4,4,0,0,1,9,19,1255,0,No
10,3,23,0,0,2,0,0,0,0,0,0,0,381,0,No
17,8,17,0,0,6,0,0,0,0,0,0,0,1301,0,Yes
5,3,9,0,0,4,0,0,0,0,0,0,0,1290,0,No
1,2,7,0,2,5,0,0,0,0,0,0,0,1097,0,No
1,3,2,0,2,3,0,0,0,0,0,0,0,398,0,No
1,2,2,0,3,5,0,0,0,0,0,0,0,1097,0,No
1,4,9,0,2,5,0,0,0,0,0,0,0,1097,0,No
1,3,5,0,2,5,0,0,0,0,0,0,0,862,0,No
1,2,7,0,2,8,0,0,0,0,0,0,0,862,0,No
1,2,1,0,0,4,0,0,0,0,0,0,0,831,0,No
1,7,18,0,0,5,0,0,0,0,0,0,0,831,0,No
0,0,0,0,0,1,0,0,0,0,0,0,0,400,0,No
2,7,12,67,1,4,47,38,27,23,8,47,93,401,0,No
4,8,7,39,2,5,38,38,37,37,4,30,67,854,0,No
3,5,12,0,0,4,0,0,0,0,0,0,0,730,0,No
2,9,11,10,0,4,3,3,-4,0,4,22,49,656,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,862,0,No
0,1,0,63,1,5,34,26,5,6,7,39,92,1262,0,No
6,9,21,62,3,7,37,37,12,12,4,30,67,1253,0,No
16,13,32,95,4,7,37,34,-21,0,7,39,92,818,0,No
6,9,21,76,2,7,44,41,12,11,7,39,92,1258,0,No
40,33,85,1026,6,8,475,202,-76,28,15,76,165,1268,0,Yes
6,9,21,73,2,8,42,39,11,10,7,39,92,936,0,No
7,5,7,52,2,6,12,12,-28,0,8,49,94,751,0,No
7,11,23,0,0,5,0,0,0,0,0,0,0,656,0,No
7,26,50,19,1,8,9,7,-1,2,2,10,20,1139,0,No
3,0,18,0,1,3,0,0,0,0,0,0,0,313,0,No
9,11,35,0,2,6,0,0,0,0,0,0,0,313,0,Yes
5,0,5,0,0,4,0,0,0,0,0,0,0,1237,0,No
3,4,7,20,1,2,1,1,-18,0,4,19,27,300,0,No
6,23,71,16,3,6,13,13,10,10,1,1,1,400,0,No
8,1,18,0,0,5,0,0,0,0,0,0,0,1000,0,No
1,0,2,0,0,5,0,0,0,0,0,0,0,1262,0,No
2,0,6,0,0,4,0,0,0,0,0,0,0,685,0,No
1,6,3,5,2,4,0,0,-5,0,4,30,67,317,0,No
10,7,10,0,1,7,0,0,0,0,0,0,0,786,0,No
17,2,26,0,0,5,0,0,0,0,0,0,0,763,0,No
22,7,40,0,0,5,0,0,0,0,0,0,0,763,0,Yes
1,0,1,0,0,3,0,0,0,0,0,0,0,862,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,862,0,No
6,0,19,0,1,3,0,0,0,0,0,0,0,802,0,No
5,0,17,0,0,3,0,0,0,0,0,0,0,802,0,No
4,0,5,0,0,2,0,0,0,0,0,0,0,394,0,No
15,15,35,0,2,4,0,0,0,0,0,0,0,410,0,No
0,0,0,0,0,6,0,0,0,0,0,0,0,948,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1348,0,No
5,1,6,0,0,4,0,0,0,0,0,0,0,1387,0,No
29,1,51,0,0,5,0,0,0,0,0,0,0,1234,0,No
5,3,5,0,1,3,0,0,0,0,0,0,0,414,0,No
6,1,6,0,0,3,0,0,0,0,0,0,0,409,0,No
20,0,29,0,0,6,0,0,0,0,0,0,0,1354,0,No
9,1,16,0,0,2,0,0,0,0,0,0,0,346,0,No
16,1,18,0,0,5,0,0,0,0,0,0,0,837,0,No
6,1,9,0,0,2,0,0,0,0,0,0,0,394,0,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1316,0,No
10,3,13,0,0,5,0,0,0,0,0,0,0,834,0,No
25,0,31,0,0,5,0,0,0,0,0,0,0,1354,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1348,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,0,No
1,0,1,0,2,5,0,0,0,0,0,0,0,1387,0,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1348,0,No
15,1,17,0,0,5,0,0,0,0,0,0,0,1387,0,No
7,1,7,0,0,4,0,0,0,0,0,0,0,1387,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,0,No
2,0,2,0,2,3,0,0,0,0,0,0,0,674,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1348,0,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1348,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1348,0,No
2,4,2,0,1,4,0,0,0,0,0,0,0,948,0,No
3,0,6,8,4,4,3,3,-2,0,2,5,6,1332,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,948,0,No
1,1,7,11,1,3,5,5,-1,0,1,2,2,1211,0,No
3,0,3,0,0,2,0,0,0,0,0,0,0,386,0,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1107,0,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1387,0,No
7,0,12,0,0,5,0,0,0,0,0,0,0,947,0,No
3,7,8,0,1,6,0,0,0,0,0,0,0,947,0,No
6,6,7,40,2,3,20,11,0,2,3,7,51,346,0,No
4,7,12,0,2,6,0,0,0,0,0,0,0,1323,0,No
11,3,16,0,3,6,0,0,0,0,0,0,0,1296,0,No
0,2,0,0,0,5,0,0,0,0,0,0,0,1346,0,No
5,6,9,13,5,7,7,4,1,1,6,21,90,1296,0,No
4,5,6,0,0,4,0,0,0,0,0,0,0,480,0,No
3,5,5,0,0,4,0,0,0,0,0,0,0,480,0,No
4,7,12,0,1,6,0,0,0,0,0,0,0,1017,0,No
17,9,23,6,6,7,3,2,0,1,3,7,51,840,0,No
21,11,46,0,4,3,0,0,0,0,0,0,0,108,0,No
14,15,34,0,1,7,0,0,0,0,0,0,0,904,0,No
7,11,11,0,0,7,0,0,0,0,0,0,0,742,0,No
5,5,15,0,0,7,0,0,0,0,0,0,0,856,0,No
5,3,5,0,1,4,0,0,0,0,0,0,0,428,0,No
11,12,15,22,4,4,11,7,0,3,3,7,51,428,0,No
6,7,11,0,0,7,0,0,0,0,0,0,0,856,0,No
6,5,8,0,1,6,0,0,0,0,0,0,0,1348,0,No
14,12,28,0,3,6,0,0,0,0,0,0,0,1323,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1348,0,No
4,1,4,0,1,5,0,0,0,0,0,0,0,837,0,No
5,1,16,0,1,7,0,0,0,0,0,0,0,1296,0,No
5,1,5,0,2,7,0,0,0,0,0,0,0,1296,0,No
6,1,32,0,0,6,0,0,0,0,0,0,0,904,0,No
19,0,35,0,2,6,0,0,0,0,0,0,0,904,0,No
9,0,30,0,0,3,0,0,0,0,0,0,0,717,0,No
0,1,0,0,1,2,0,0,0,0,0,0,0,709,0,No
11,8,86,0,1,5,0,0,0,0,0,0,0,486,0,No
5,3,11,0,1,3,0,0,0,0,0,0,0,403,0,No
6,0,15,0,2,5,0,0,0,0,0,0,0,1387,0,No
9,2,9,0,1,4,0,0,0,0,0,0,0,1344,0,No
8,2,8,0,1,5,0,0,0,0,0,0,0,1344,0,No
44,7,49,2,0,6,1,1,0,0,3,14,39,1332,0,No
13,2,27,0,0,4,0,0,0,0,0,0,0,742,0,No
8,3,19,0,0,2,0,0,0,0,0,0,0,467,0,No
54,11,94,0,3,8,0,0,0,0,0,0,0,1341,0,No
10,3,23,0,0,2,0,0,0,0,0,0,0,467,0,No
5,3,9,0,0,4,0,0,0,0,0,0,0,1376,0,No
1,2,7,0,2,5,0,0,0,0,0,0,0,1183,0,No
1,3,2,0,2,3,0,0,0,0,0,0,0,484,0,No
1,2,2,0,3,5,0,0,0,0,0,0,0,1183,0,No
1,4,9,0,2,5,0,0,0,0,0,0,0,1183,0,No
1,3,5,0,2,5,0,0,0,0,0,0,0,948,0,No
1,2,7,0,2,8,0,0,0,0,0,0,0,948,0,No
1,2,1,0,0,4,0,0,0,0,0,0,0,917,0,No
1,7,18,0,0,5,0,0,0,0,0,0,0,917,0,No
0,0,0,0,0,1,0,0,0,0,0,0,0,486,0,No
2,7,12,0,1,4,0,0,0,0,0,0,0,487,0,No
4,8,7,2,2,5,1,1,0,0,2,11,14,940,0,No
3,1,12,19,0,4,3,3,-13,0,2,11,14,816,0,No
2,9,11,0,0,4,0,0,0,0,0,0,0,742,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,948,0,No
0,1,0,0,1,5,0,0,0,0,0,0,0,1348,0,No
6,9,21,0,3,7,0,0,0,0,0,0,0,1339,0,No
16,13,32,0,4,7,0,0,0,0,0,0,0,904,0,No
6,9,21,0,2,7,0,0,0,0,0,0,0,1344,0,No
40,33,86,33,8,8,23,20,13,10,4,12,20,1354,0,Yes
6,9,21,0,2,8,0,0,0,0,0,0,0,1022,0,No
7,5,7,0,2,6,0,0,0,0,0,0,0,837,0,No
7,11,23,0,0,5,0,0,0,0,0,0,0,742,0,No
7,26,50,0,1,8,0,0,0,0,0,0,0,1225,0,No
3,0,18,0,1,3,0,0,0,0,0,0,0,399,0,No
9,11,36,8,3,6,5,5,2,2,2,5,6,399,0,No
5,0,5,0,0,4,0,0,0,0,0,0,0,1323,0,No
3,4,7,0,1,2,0,0,0,0,0,0,0,386,0,No
6,23,71,0,3,6,0,0,0,0,0,0,0,486,0,No
8,1,18,0,0,5,0,0,0,0,0,0,0,1086,0,No
1,0,2,0,0,5,0,0,0,0,0,0,0,1348,0,No
2,0,6,0,0,4,0,0,0,0,0,0,0,771,0,No
1,6,3,0,2,4,0,0,0,0,0,0,0,403,0,No
10,7,10,0,1,7,0,0,0,0,0,0,0,872,0,No
17,2,26,0,0,5,0,0,0,0,0,0,0,849,0,No
22,7,40,0,0,5,0,0,0,0,0,0,0,849,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,948,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,948,0,No
6,0,19,0,1,3,0,0,0,0,0,0,0,850,0,No
5,0,17,0,0,3,0,0,0,0,0,0,0,850,0,No
4,0,5,0,0,2,0,0,0,0,0,0,0,442,0,No
15,15,35,0,2,4,0,0,0,0,0,0,0,458,0,No
0,0,0,0,0,6,0,0,0,0,0,0,0,996,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1396,0,No
5,1,6,0,0,4,0,0,0,0,0,0,0,1435,0,No
29,1,51,0,0,5,0,0,0,0,0,0,0,1282,0,No
5,3,5,0,1,3,0,0,0,0,0,0,0,462,0,No
6,1,6,0,0,3,0,0,0,0,0,0,0,457,0,No
20,0,29,0,0,6,0,0,0,0,0,0,0,1402,0,No
9,1,16,0,0,2,0,0,0,0,0,0,0,394,0,No
16,1,18,0,0,5,0,0,0,0,0,0,0,885,0,No
6,1,9,0,0,2,0,0,0,0,0,0,0,442,0,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1364,0,No
10,3,13,0,0,5,0,0,0,0,0,0,0,882,0,No
25,0,31,0,0,5,0,0,0,0,0,0,0,1402,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1396,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,0,No
1,0,1,0,2,5,0,0,0,0,0,0,0,1435,0,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1396,0,No
15,1,17,0,0,5,0,0,0,0,0,0,0,1435,0,No
7,1,7,0,0,4,0,0,0,0,0,0,0,1435,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,0,No
2,0,2,0,2,3,0,0,0,0,0,0,0,722,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1396,0,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1396,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,0,No
2,4,2,0,1,4,0,0,0,0,0,0,0,996,0,No
3,0,6,0,4,4,0,0,0,0,0,0,0,1380,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,996,0,No
1,1,7,0,1,3,0,0,0,0,0,0,0,1259,0,No
3,0,3,0,0,2,0,0,0,0,0,0,0,434,0,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1155,0,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1435,0,No
7,0,12,0,0,5,0,0,0,0,0,0,0,995,0,No
3,7,8,0,1,6,0,0,0,0,0,0,0,995,0,No
6,6,7,0,2,3,0,0,0,0,0,0,0,394,0,No
4,7,12,0,2,6,0,0,0,0,0,0,0,1371,0,No
11,3,16,0,3,6,0,0,0,0,0,0,0,1344,0,No
0,2,0,0,0,5,0,0,0,0,0,0,0,1394,0,No
5,6,9,0,5,7,0,0,0,0,0,0,0,1344,0,No
4,5,6,0,0,4,0,0,0,0,0,0,0,528,0,No
3,5,5,0,0,4,0,0,0,0,0,0,0,528,0,No
4,7,12,0,1,6,0,0,0,0,0,0,0,1065,0,No
17,9,23,0,6,7,0,0,0,0,0,0,0,888,0,No
21,11,46,0,4,3,0,0,0,0,0,0,0,156,0,No
14,15,34,0,1,7,0,0,0,0,0,0,0,952,0,Yes
7,11,11,0,0,7,0,0,0,0,0,0,0,790,0,Yes
5,5,15,0,0,7,0,0,0,0,0,0,0,904,0,No
5,3,5,0,1,4,0,0,0,0,0,0,0,476,0,No
11,12,15,0,4,4,0,0,0,0,0,0,0,476,0,No
6,7,11,0,0,7,0,0,0,0,0,0,0,904,0,No
6,5,8,0,1,6,0,0,0,0,0,0,0,1396,0,No
14,12,28,0,3,6,0,0,0,0,0,0,0,1371,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1396,0,No
4,1,4,0,1,5,0,0,0,0,0,0,0,885,0,No
5,1,16,0,1,7,0,0,0,0,0,0,0,1344,0,No
5,1,5,0,2,7,0,0,0,0,0,0,0,1344,0,No
6,1,32,0,0,6,0,0,0,0,0,0,0,952,0,No
19,0,35,0,2,6,0,0,0,0,0,0,0,952,0,Yes
9,0,30,0,0,3,0,0,0,0,0,0,0,765,0,No
0,1,0,0,1,2,0,0,0,0,0,0,0,757,0,No
11,8,86,0,1,5,0,0,0,0,0,0,0,534,0,No
5,3,11,0,1,3,0,0,0,0,0,0,0,451,0,No
6,0,15,0,2,5,0,0,0,0,0,0,0,1435,0,No
9,2,9,0,1,4,0,0,0,0,0,0,0,1392,0,No
8,2,8,0,1,5,0,0,0,0,0,0,0,1392,0,No
44,7,49,0,0,6,0,0,0,0,0,0,0,1380,0,No
13,2,27,0,0,4,0,0,0,0,0,0,0,790,0,No
8,3,19,0,0,2,0,0,0,0,0,0,0,515,0,No
54,11,94,0,3,8,0,0,0,0,0,0,0,1389,0,No
10,3,23,0,0,2,0,0,0,0,0,0,0,515,0,No
5,3,9,0,0,4,0,0,0,0,0,0,0,1424,0,No
1,2,7,0,2,5,0,0,0,0,0,0,0,1231,0,No
1,3,2,0,2,3,0,0,0,0,0,0,0,532,0,No
1,2,2,0,3,5,0,0,0,0,0,0,0,1231,0,No
1,4,9,0,2,5,0,0,0,0,0,0,0,1231,0,No
1,3,5,0,2,5,0,0,0,0,0,0,0,996,0,No
1,2,7,0,2,8,0,0,0,0,0,0,0,996,0,No
1,2,1,0,0,4,0,0,0,0,0,0,0,965,0,No
1,7,18,0,0,5,0,0,0,0,0,0,0,965,0,No
0,0,0,0,0,1,0,0,0,0,0,0,0,534,0,No
2,7,12,0,1,4,0,0,0,0,0,0,0,535,0,No
4,8,7,0,2,5,0,0,0,0,0,0,0,988,0,No
3,1,12,0,0,4,0,0,0,0,0,0,0,864,0,No
2,9,11,0,0,4,0,0,0,0,0,0,0,790,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,996,0,No
0,1,0,0,1,5,0,0,0,0,0,0,0,1396,0,No
6,9,21,0,3,7,0,0,0,0,0,0,0,1387,0,No
16,13,32,0,4,7,0,0,0,0,0,0,0,952,0,No
6,9,21,0,2,7,0,0,0,0,0,0,0,1392,0,No
40,33,86,0,8,8,0,0,0,0,0,0,0,1402,0,Yes
6,9,21,0,2,8,0,0,0,0,0,0,0,1070,0,No
7,5,7,0,2,6,0,0,0,0,0,0,0,885,0,No
7,11,23,0,0,5,0,0,0,0,0,0,0,790,0,No
7,26,50,2,1,8,1,1,0,0,1,9,15,1273,0,No
3,0,18,0,1,3,0,0,0,0,0,0,0,447,0,No
9,11,36,0,3,6,0,0,0,0,0,0,0,447,0,No
5,0,5,0,0,4,0,0,0,0,0,0,0,1371,0,No
3,4,7,0,1,2,0,0,0,0,0,0,0,434,0,No
6,23,71,0,3,6,0,0,0,0,0,0,0,534,0,Yes
8,1,18,0,0,5,0,0,0,0,0,0,0,1134,0,No
1,0,2,0,0,5,0,0,0,0,0,0,0,1396,0,No
2,0,6,0,0,4,0,0,0,0,0,0,0,819,0,No
1,6,3,0,2,4,0,0,0,0,0,0,0,451,0,No
10,7,10,0,1,7,0,0,0,0,0,0,0,920,0,No
17,2,26,0,0,5,0,0,0,0,0,0,0,897,0,No
22,7,40,0,0,5,0,0,0,0,0,0,0,897,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,996,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,996,0,No
6,0,19,0,1,3,0,0,0,0,0,0,0,933,0,No
5,0,17,0,0,3,0,0,0,0,0,0,0,933,0,No
4,0,5,0,0,2,0,0,0,0,0,0,0,525,0,No
15,15,35,0,2,4,0,0,0,0,0,0,0,541,0,No
0,0,0,0,0,6,0,0,0,0,0,0,0,1079,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1479,0,No
5,1,6,0,0,4,0,0,0,0,0,0,0,1518,0,No
29,1,51,0,0,5,0,0,0,0,0,0,0,1365,0,No
5,3,5,0,1,3,0,0,0,0,0,0,0,545,0,No
6,1,6,0,0,3,0,0,0,0,0,0,0,540,0,No
20,0,29,2,0,7,1,1,0,0,1,1,1,1485,0,No
9,1,16,0,0,2,0,0,0,0,0,0,0,477,0,No
16,1,18,0,0,5,0,0,0,0,0,0,0,968,0,No
6,1,9,0,0,2,0,0,0,0,0,0,0,525,0,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1447,0,No
10,3,13,0,0,5,0,0,0,0,0,0,0,965,0,No
25,0,31,0,0,5,0,0,0,0,0,0,0,1485,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1479,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,0,No
1,0,1,0,2,5,0,0,0,0,0,0,0,1518,0,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1479,0,No
16,1,18,29,0,5,21,11,13,10,7,13,18,1518,0,No
6,1,6,14,0,4,5,3,-4,0,7,13,18,1518,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,0,No
2,0,2,0,2,3,0,0,0,0,0,0,0,805,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1479,0,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1479,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1479,0,No
2,4,2,0,1,4,0,0,0,0,0,0,0,1079,0,No
3,0,6,0,4,4,0,0,0,0,0,0,0,1463,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1079,0,No
1,1,7,0,1,3,0,0,0,0,0,0,0,1342,0,No
3,0,3,0,0,2,0,0,0,0,0,0,0,517,0,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1238,0,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1518,0,No
7,0,12,0,0,5,0,0,0,0,0,0,0,1078,0,No
3,7,8,0,1,6,0,0,0,0,0,0,0,1078,0,No
6,6,7,0,2,3,0,0,0,0,0,0,0,477,0,No
4,7,12,0,2,6,0,0,0,0,0,0,0,1454,0,No
11,3,16,0,3,6,0,0,0,0,0,0,0,1427,0,No
0,2,0,0,0,5,0,0,0,0,0,0,0,1477,0,No
5,6,9,0,5,7,0,0,0,0,0,0,0,1427,0,No
4,5,6,0,0,4,0,0,0,0,0,0,0,611,0,No
3,5,5,0,0,4,0,0,0,0,0,0,0,611,0,No
4,7,12,0,1,6,0,0,0,0,0,0,0,1148,0,No
17,9,23,0,6,7,0,0,0,0,0,0,0,971,0,No
21,11,46,0,4,3,0,0,0,0,0,0,0,239,0,No
14,15,34,0,1,7,0,0,0,0,0,0,0,1035,0,No
5,5,15,0,0,7,0,0,0,0,0,0,0,987,0,No
5,3,5,0,1,4,0,0,0,0,0,0,0,559,0,No
11,12,15,0,4,4,0,0,0,0,0,0,0,559,0,No
6,7,11,0,0,7,0,0,0,0,0,0,0,987,0,No
6,5,8,0,1,6,0,0,0,0,0,0,0,1479,0,No
14,12,28,3,3,6,2,2,1,1,4,7,8,1454,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1479,0,No
4,1,4,0,1,5,0,0,0,0,0,0,0,968,0,No
5,1,16,0,1,7,0,0,0,0,0,0,0,1427,0,Yes
5,1,5,0,2,7,0,0,0,0,0,0,0,1427,0,Yes
6,1,32,0,0,6,0,0,0,0,0,0,0,1035,0,Yes
19,0,35,0,2,6,0,0,0,0,0,0,0,1035,0,Yes
9,0,30,0,0,3,0,0,0,0,0,0,0,848,0,No
0,1,0,0,1,2,0,0,0,0,0,0,0,840,0,No
10,9,84,45,1,5,21,20,-3,0,2,18,38,617,0,No
5,3,11,0,1,3,0,0,0,0,0,0,0,534,0,No
6,0,15,4,2,5,2,2,0,0,1,16,36,1518,0,No
9,2,9,0,1,4,0,0,0,0,0,0,0,1475,0,No
8,2,8,0,1,5,0,0,0,0,0,0,0,1475,0,No
44,7,49,2,0,6,1,1,0,0,1,16,36,1463,0,No
13,2,27,0,0,4,0,0,0,0,0,0,0,873,0,No
8,3,19,0,0,2,0,0,0,0,0,0,0,598,0,No
55,11,95,9,3,9,7,7,5,7,3,3,3,1472,0,No
10,3,23,0,0,2,0,0,0,0,0,0,0,598,0,No
5,3,9,0,0,4,0,0,0,0,0,0,0,1507,0,No
1,2,7,0,2,5,0,0,0,0,0,0,0,1314,0,No
1,3,2,0,2,3,0,0,0,0,0,0,0,615,0,No
1,2,2,0,3,5,0,0,0,0,0,0,0,1314,0,No
1,4,9,0,2,5,0,0,0,0,0,0,0,1314,0,No
1,3,5,0,2,5,0,0,0,0,0,0,0,1079,0,No
1,2,7,0,2,8,0,0,0,0,0,0,0,1079,0,No
1,2,1,0,0,4,0,0,0,0,0,0,0,1048,0,No
1,7,18,0,0,5,0,0,0,0,0,0,0,1048,0,No
0,0,0,0,0,1,0,0,0,0,0,0,0,617,0,No
2,7,12,0,1,4,0,0,0,0,0,0,0,618,0,No
4,8,7,0,2,5,0,0,0,0,0,0,0,1071,0,No
