Project,Release,ClassName,NOM,FanOut,CyclomaticComplexity,LOCTouched,NFix,NAuth,LOCAdded,MaxLOCAdded,Churn,MaxChurn,NS,ND,ChangeSetSize,Age,NSmells,Bugginess
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,1,6,3,0,1,4,0,0,0,0,0,0,0,931,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/commons/SelectChoiceRenderer.java,2,0,3,0,0,3,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java,2,0,7,0,1,5,0,0,0,0,0,0,0,981,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/commons/StatusBean.java,7,0,7,4,0,3,2,2,0,0,4,22,49,1301,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/commons/XMLRolesReader.java,2,0,8,0,0,6,0,0,0,0,0,0,0,1090,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/markup/html/list/AltListView.java,2,0,4,0,0,1,0,0,0,0,0,0,0,300,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/AbstractBasePage.java,4,8,4,0,0,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java,2,2,2,0,0,5,0,0,0,0,0,0,0,931,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/BaseModalPage.java,1,1,1,0,1,5,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/BulkActionResultModalPage.java,4,2,4,0,0,3,0,0,0,0,0,0,0,260,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/ConnObjectModalPage.java,3,5,13,0,0,2,0,0,0,0,0,0,0,266,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/EditUserModalPage.java,2,8,5,1,2,5,0,0,-1,0,4,22,49,656,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/ErrorPage.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1262,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/ExecMessageModalPage.java,0,0,0,0,0,3,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/FailureMessageModalPage.java,0,0,0,0,0,1,0,0,0,0,0,0,0,131,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/HomePage.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java,0,3,0,0,1,6,0,0,0,0,0,0,0,751,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/PropagationTaskModalPage.java,0,2,0,0,1,4,0,0,0,0,0,0,0,931,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/ReportExecResultDownloadModalPage.java,3,3,3,0,0,4,0,0,0,0,0,0,0,643,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/RoleTemplateModalPage.java,1,2,1,0,0,5,0,0,0,0,0,0,0,931,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/SchedTaskModalPage.java,1,2,1,0,0,6,0,0,0,0,0,0,0,861,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/SyncTaskModalPage.java,1,5,2,0,1,6,0,0,0,0,0,0,0,861,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/Tasks.java,11,12,16,0,1,7,0,0,0,0,0,0,0,1262,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/UserTemplateModalPage.java,2,2,2,0,0,5,0,0,0,0,0,0,0,931,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/ViewUserModalPage.java,2,1,2,0,0,5,0,0,0,0,0,0,0,931,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/WelcomePage.java,1,2,1,0,0,6,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java,12,15,51,2,1,3,1,1,0,0,4,22,49,342,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/AbstractTasks.java,0,3,0,0,0,2,0,0,0,0,0,0,0,194,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/AccountInformationPanel.java,0,3,0,0,0,5,0,0,0,0,0,0,0,656,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java,9,8,13,0,2,6,0,0,0,0,0,0,0,929,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/JQueryUITabbedPanel.java,2,0,2,0,0,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/MembershipsPanel.java,11,13,29,0,1,5,0,0,0,0,0,0,0,846,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/RoleDetailsPanel.java,19,10,36,0,0,3,0,0,0,0,0,0,0,394,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java,3,6,4,0,2,5,0,0,0,0,0,0,0,394,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/SelectedEventsPanel.java,10,1,14,207,2,2,187,110,167,110,8,41,97,22,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java,1,5,2,0,0,6,0,0,0,0,0,0,0,758,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java,10,11,24,0,2,6,0,0,0,0,0,0,0,929,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/AbstractAttributableRestClient.java,7,6,7,0,1,6,0,0,0,0,0,0,0,1301,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java,3,2,3,0,2,6,0,0,0,0,0,0,0,761,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/AuthRestClient.java,2,2,2,0,1,5,0,0,0,0,0,0,0,1058,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/BaseRestClient.java,1,1,1,0,0,5,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/ConfigurationRestClient.java,6,2,6,0,0,6,0,0,0,0,0,0,0,1210,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java,2,0,2,0,0,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java,8,7,11,22,1,6,14,14,6,6,4,30,67,1210,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java,6,5,6,6,1,6,0,0,-6,0,4,19,27,751,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java,11,5,12,0,1,6,0,0,0,0,0,0,0,643,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java,7,7,10,0,0,6,0,0,0,0,0,0,0,1231,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java,11,10,11,0,0,7,0,0,0,0,0,0,0,1231,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java,19,11,32,0,1,7,0,0,0,0,0,0,0,1301,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java,17,13,23,0,0,8,0,0,0,0,0,0,0,1126,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/UserRequestRestClient.java,5,5,5,0,0,8,0,0,0,0,0,0,0,744,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java,14,13,16,0,1,7,0,0,0,0,0,0,0,1252,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java,2,4,2,0,0,6,0,0,0,0,0,0,0,1058,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java,4,0,4,0,0,1,0,0,0,0,0,0,0,643,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxButton.java,2,1,3,0,1,1,0,0,0,0,0,0,0,282,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxLink.java,2,1,3,0,1,3,0,0,0,0,0,0,0,981,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java,2,0,2,0,1,3,0,0,0,0,0,0,0,981,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionResultColumn.java,3,1,4,0,0,1,0,0,0,0,0,0,0,260,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/AttrColumn.java,1,2,10,0,1,4,0,0,0,0,0,0,0,748,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxGroupSelectorPanel.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxPanel.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckGroupColumn.java,3,0,3,0,0,5,0,0,0,0,0,0,0,751,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CollectionPanel.java,1,0,2,30,1,4,20,20,10,10,4,30,67,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CollectionPropertyColumn.java,1,0,2,34,1,5,17,17,0,0,4,30,67,751,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java,1,1,2,0,0,4,0,0,0,0,0,0,0,751,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java,1,2,3,0,0,4,0,0,0,0,0,0,0,751,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java,1,0,1,0,0,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java,22,3,53,0,2,4,0,0,0,0,0,0,0,670,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java,2,0,2,0,0,3,0,0,0,0,0,0,0,1020,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java,1,1,1,0,0,4,0,0,0,0,0,0,0,1210,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java,3,1,3,0,1,5,0,0,0,0,0,0,0,818,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java,2,1,3,0,0,4,0,0,0,0,0,0,0,1210,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java,1,0,1,0,0,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java,8,1,14,0,0,6,0,0,0,0,0,0,0,818,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java,1,0,1,0,2,1,0,0,0,0,0,0,0,292,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansionModel.java,1,0,1,0,0,5,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java,6,4,7,0,0,4,0,0,0,0,0,0,0,747,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRoleProvider.java,1,1,1,0,0,4,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/markup/head/MetaHeaderItem.java,2,0,2,0,0,3,0,0,0,0,0,0,0,253,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java,1,4,9,0,0,5,0,0,0,0,0,0,0,664,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java,2,2,3,0,1,6,0,0,0,0,0,0,0,917,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/init/ThreadLocalCleanupListener.java,2,1,2,0,1,5,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java,13,3,18,0,0,6,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java,2,0,2,0,0,3,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java,25,0,42,0,1,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java,6,1,6,11,1,6,3,3,-5,0,1,9,19,1275,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java,8,0,13,0,0,5,0,0,0,0,0,0,0,656,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMappingItem.java,17,2,24,0,0,5,0,0,0,0,0,0,0,1246,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java,8,0,10,0,0,5,0,0,0,0,0,0,0,936,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java,0,1,0,0,0,5,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java,4,1,4,0,0,4,0,0,0,0,0,0,0,1290,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java,23,5,31,3,1,5,0,0,-3,0,1,5,7,758,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java,16,1,17,0,0,5,0,0,0,0,0,0,0,751,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java,6,4,6,0,2,5,0,0,0,0,0,0,0,831,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java,18,5,18,0,0,5,0,0,0,0,0,0,0,1139,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java,6,1,8,0,0,4,0,0,0,0,0,0,0,656,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java,5,2,7,0,0,4,0,0,0,0,0,0,0,656,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java,8,1,8,0,0,5,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java,0,1,0,0,0,5,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java,19,4,21,0,0,7,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java,4,1,4,0,1,3,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java,6,2,6,0,0,4,0,0,0,0,0,0,0,1290,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java,5,0,10,0,0,4,0,0,0,0,0,0,0,1139,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java,4,0,4,0,0,3,0,0,0,0,0,0,0,1139,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java,8,4,11,0,0,4,0,0,0,0,0,0,0,748,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java,11,4,19,0,0,5,0,0,0,0,0,0,0,1255,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java,5,3,7,0,0,5,0,0,0,0,0,0,0,1097,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java,3,2,4,0,0,5,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java,4,3,6,0,0,5,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java,5,3,7,0,0,6,0,0,0,0,0,0,0,1255,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java,24,7,36,0,0,6,0,0,0,0,0,0,0,1225,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java,11,4,19,0,0,5,0,0,0,0,0,0,0,1255,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java,5,3,7,0,0,5,0,0,0,0,0,0,0,1097,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java,3,2,4,0,0,5,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java,4,3,6,0,0,5,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMappingItem.java,3,2,5,0,0,5,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java,5,3,8,0,0,6,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java,45,13,84,0,0,5,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java,11,4,19,0,0,5,0,0,0,0,0,0,0,1255,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java,5,3,7,0,0,5,0,0,0,0,0,0,0,1097,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java,3,2,4,0,0,5,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java,4,3,6,0,0,5,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java,0,1,0,0,1,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMappingItem.java,3,2,5,0,0,5,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java,0,1,0,0,1,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java,5,3,8,0,0,6,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java,0,1,0,0,1,4,0,0,0,0,0,0,0,1255,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java,5,2,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java,5,2,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableDAO.java,4,5,4,0,0,6,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableSearchDAO.java,4,3,4,0,0,6,0,0,0,0,0,0,0,1301,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java,5,2,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java,4,2,4,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/ConnectorRegistry.java,2,1,2,0,0,5,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java,4,1,4,0,0,3,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java,5,2,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java,5,4,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java,6,3,6,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java,5,3,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java,5,4,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java,1,0,1,0,0,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/NotFoundException.java,0,0,0,0,0,5,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java,4,2,4,0,0,4,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java,8,5,8,0,1,4,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java,7,2,7,0,0,4,0,0,0,0,0,0,0,1301,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java,7,3,7,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java,6,4,6,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java,5,4,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java,10,3,10,0,0,4,0,0,0,0,0,0,0,1301,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java,8,3,8,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java,13,5,13,0,0,6,0,0,0,0,0,0,0,1301,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java,4,2,4,0,0,4,0,0,0,0,0,0,0,862,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java,5,2,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/VirSchemaDAO.java,5,4,5,0,0,4,0,0,0,0,0,0,0,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java,8,2,12,0,0,4,0,0,0,0,0,0,0,1301,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrDAOImpl.java,5,2,7,0,0,4,0,0,0,0,0,0,0,1290,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrValueDAOImpl.java,5,2,7,0,0,4,0,0,0,0,0,0,0,1290,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConnInstanceDAOImpl.java,4,6,9,0,0,5,0,0,0,0,0,0,0,1290,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerAttrDAOImpl.java,5,2,7,0,0,4,0,0,0,0,0,0,0,1290,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java,5,7,8,0,0,4,0,0,0,0,0,0,0,1290,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java,6,5,9,0,0,4,0,0,0,0,0,0,0,1290,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/LoggerDAOImpl.java,5,4,8,0,0,4,0,0,0,0,0,0,0,664,0,No
