@relation dataset_SYNCOPE_final-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute NOM numeric
@attribute FanOut numeric
@attribute CyclomaticComplexity numeric
@attribute LOCTouched numeric
@attribute NFix numeric
@attribute NAuth numeric
@attribute LOCAdded numeric
@attribute MaxLOCAdded numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute NS numeric
@attribute ND numeric
@attribute ChangeSetSize numeric
@attribute Age numeric
@attribute NSmells numeric
@attribute Bugginess {No,Yes}

@data
8,6,8,6,0,4,6,6,6,6,3,14,39,1387,0,No
19,10,19,8,0,6,7,7,6,6,3,14,39,1387,0,No
5,4,5,0,0,4,0,0,0,0,0,0,0,1387,0,No
10,3,10,0,0,4,0,0,0,0,0,0,0,1387,0,No
8,3,8,0,0,4,0,0,0,0,0,0,0,1387,0,No
13,5,13,0,0,6,0,0,0,0,0,0,0,1387,0,No
4,2,4,0,0,4,0,0,0,0,0,0,0,948,0,No
5,2,5,0,0,4,0,0,0,0,0,0,0,1387,0,No
5,4,5,0,0,4,0,0,0,0,0,0,0,1387,0,No
8,10,53,0,0,9,0,0,0,0,0,0,0,1131,2,No
2,0,6,0,2,7,0,0,0,0,0,0,0,1344,2,No
8,2,12,0,0,4,0,0,0,0,0,0,0,1387,0,No
5,2,7,0,0,4,0,0,0,0,0,0,0,1376,0,No
5,2,7,0,0,4,0,0,0,0,0,0,0,1376,0,Yes
16,16,112,0,3,7,0,0,0,0,0,0,0,1387,11,No
5,3,9,0,0,4,0,0,0,0,0,0,0,1376,1,No
4,6,9,0,0,5,0,0,0,0,0,0,0,1376,0,No
2,2,5,0,1,7,0,0,0,0,0,0,0,1344,2,No
5,2,7,0,0,4,0,0,0,0,0,0,0,1376,0,No
5,7,8,0,0,4,0,0,0,0,0,0,0,1376,0,No
6,5,9,0,0,4,0,0,0,0,0,0,0,1376,0,No
5,4,8,0,0,4,0,0,0,0,0,0,0,750,0,No
5,6,7,0,0,5,0,0,0,0,0,0,0,1311,0,No
4,3,4,0,0,4,0,0,0,0,0,0,0,844,0,No
8,6,14,0,0,4,0,0,0,0,0,0,0,917,0,No
7,3,10,0,0,4,0,0,0,0,0,0,0,742,0,No
8,4,12,0,0,4,0,0,0,0,0,0,0,742,0,No
9,16,32,57,0,7,49,49,41,41,3,14,39,1332,0,No
25,17,60,82,0,7,79,79,76,76,3,14,39,1376,0,No
5,7,8,0,0,4,0,0,0,0,0,0,0,1376,0,No
11,6,21,0,0,5,0,0,0,0,0,0,0,1376,0,No
9,7,14,0,0,4,0,0,0,0,0,0,0,1376,0,No
15,11,32,0,0,9,0,0,0,0,0,0,0,1131,0,No
4,3,4,0,0,4,0,0,0,0,0,0,0,844,0,No
5,2,7,0,0,4,0,0,0,0,0,0,0,1376,0,No
5,7,8,0,0,4,0,0,0,0,0,0,0,1376,0,No
2,0,67,0,0,2,0,0,0,0,0,0,0,588,7,No
2,2,2,0,0,4,0,0,0,0,0,0,0,1358,0,No
1,2,2,0,0,5,0,0,0,0,0,0,0,1387,0,No
1,3,6,0,0,6,0,0,0,0,0,0,0,1387,0,No
1,2,2,0,1,5,0,0,0,0,0,0,0,1358,0,No
0,1,0,0,0,5,0,0,0,0,0,0,0,1387,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1387,0,No
1,1,1,0,0,3,0,0,0,0,0,0,0,1358,0,No
2,1,2,0,3,4,0,0,0,0,0,0,0,1387,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1183,0,No
1,2,7,0,2,5,0,0,0,0,0,0,0,1183,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1183,0,No
1,4,10,0,2,5,0,0,0,0,0,0,0,1183,2,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1183,0,No
1,3,2,0,2,3,0,0,0,0,0,0,0,484,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1183,0,No
1,2,2,0,3,5,0,0,0,0,0,0,0,1183,1,No
1,0,2,0,0,4,0,0,0,0,0,0,0,1183,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1183,0,No
3,5,19,0,2,7,0,0,0,0,0,0,0,1183,2,No
4,1,7,0,2,5,0,0,0,0,0,0,0,1183,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,948,0,No
1,2,7,0,2,5,0,0,0,0,0,0,0,844,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1183,0,No
1,9,20,0,3,6,0,0,0,0,0,0,0,917,2,No
0,0,0,0,0,4,0,0,0,0,0,0,0,948,0,No
1,4,9,0,2,5,0,0,0,0,0,0,0,1183,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,948,0,No
1,3,5,0,2,5,0,0,0,0,0,0,0,948,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,948,0,No
1,2,7,0,2,8,0,0,0,0,0,0,0,948,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1183,0,No
0,0,0,0,1,4,0,0,0,0,0,0,0,1183,0,No
2,13,17,0,1,1,0,0,0,0,0,0,0,154,0,No
1,3,5,0,2,5,0,0,0,0,0,0,0,1183,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,948,0,No
1,3,7,0,2,9,0,0,0,0,0,0,0,942,0,No
0,0,0,0,1,4,0,0,0,0,0,0,0,1183,0,No
1,2,2,0,2,3,0,0,0,0,0,0,0,484,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1183,0,No
1,2,3,0,2,3,0,0,0,0,0,0,0,484,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1183,0,No
3,13,23,0,2,7,0,0,0,0,0,0,0,854,0,No
1,3,24,0,2,7,0,0,0,0,0,0,0,847,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1348,0,No
12,2,58,0,0,7,0,0,0,0,0,0,0,904,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1348,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1348,0,No
1,2,1,0,0,4,0,0,0,0,0,0,0,917,1,No
1,7,18,0,0,5,0,0,0,0,0,0,0,917,1,No
0,0,0,0,0,1,0,0,0,0,0,0,0,486,1,No
1,1,1,0,1,6,0,0,0,0,0,0,0,847,0,No
17,4,17,0,0,3,0,0,0,0,0,0,0,400,0,No
4,3,4,0,0,4,0,0,0,0,0,0,0,431,0,No
2,2,2,0,0,5,0,0,0,0,0,0,0,948,2,No
2,2,2,0,0,5,0,0,0,0,0,0,0,1348,0,No
16,1,42,0,1,5,0,0,0,0,0,0,0,1302,0,No
1,0,1,0,1,4,0,0,0,0,0,0,0,1387,0,No
3,3,3,0,0,4,0,0,0,0,0,0,0,739,0,No
4,2,4,0,1,2,0,0,0,0,0,0,0,487,0,No
0,0,0,0,0,6,0,0,0,0,0,0,0,1348,0,No
10,25,66,0,3,6,0,0,0,0,0,0,0,487,11,No
11,0,21,0,0,2,0,0,0,0,0,0,0,394,2,No
22,10,97,0,0,8,0,0,0,0,0,0,0,1260,40,No
4,5,10,0,0,5,0,0,0,0,0,0,0,465,0,No
2,7,11,0,3,4,0,0,0,0,0,0,0,443,0,No
2,7,12,0,1,4,0,0,0,0,0,0,0,487,1,No
20,28,67,57,9,9,35,30,13,13,4,14,20,1325,5,Yes
0,0,0,0,0,3,0,0,0,0,0,0,0,1348,0,No
4,8,7,2,2,5,1,1,0,0,2,11,14,940,1,No
1,0,1,0,2,3,0,0,0,0,0,0,0,1348,0,No
2,2,5,0,1,3,0,0,0,0,0,0,0,948,2,No
3,1,12,19,0,4,3,3,-13,0,2,11,14,816,1,No
1,0,1,0,1,3,0,0,0,0,0,0,0,1348,0,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1348,0,No
4,1,5,0,1,4,0,0,0,0,0,0,0,948,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,948,0,No
2,9,11,0,0,4,0,0,0,0,0,0,0,742,1,No
0,0,0,0,0,3,0,0,0,0,0,0,0,948,1,No
2,1,2,0,0,5,0,0,0,0,0,0,0,742,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,948,0,No
7,14,42,0,2,5,0,0,0,0,0,0,0,948,4,No
2,2,11,0,1,3,0,0,0,0,0,0,0,717,0,No
7,17,49,0,2,5,0,0,0,0,0,0,0,948,5,No
10,0,10,0,0,1,0,0,0,0,0,0,0,113,0,No
6,12,19,0,1,5,0,0,0,0,0,0,0,1387,6,No
0,1,0,0,1,5,0,0,0,0,0,0,0,1348,1,No
3,4,4,0,1,5,0,0,0,0,0,0,0,1166,0,No
10,11,25,0,3,8,0,0,0,0,0,0,0,1312,3,No
14,18,43,0,3,9,0,0,0,0,0,0,0,1327,5,No
1,3,5,0,2,2,0,0,0,0,0,0,0,108,4,No
6,9,21,0,3,7,0,0,0,0,0,0,0,1339,1,No
12,19,34,0,2,7,0,0,0,0,0,0,0,1109,4,No
7,5,18,0,2,7,0,0,0,0,0,0,0,844,4,No
16,13,32,0,4,7,0,0,0,0,0,0,0,904,1,No
17,18,53,0,2,8,0,0,0,0,0,0,0,742,7,No
10,25,37,0,3,8,0,0,0,0,0,0,0,1325,2,No
12,23,42,44,4,8,30,26,16,16,3,11,17,1316,2,No
6,9,21,0,2,7,0,0,0,0,0,0,0,1344,1,No
19,26,63,0,3,7,0,0,0,0,0,0,0,1221,6,No
1,0,1,0,0,4,0,0,0,0,0,0,0,1387,0,No
0,0,0,2,1,2,1,1,0,0,3,14,39,108,0,No
40,33,86,33,8,8,23,20,13,10,4,12,20,1354,1,Yes
9,9,21,0,1,7,0,0,0,0,0,0,0,834,0,No
6,9,21,0,2,8,0,0,0,0,0,0,0,1022,1,No
7,5,7,0,2,6,0,0,0,0,0,0,0,837,1,No
13,38,150,2,4,7,1,1,0,0,2,4,6,1315,9,Yes
2,2,2,0,0,4,0,0,0,0,0,0,0,1348,0,No
2,2,2,0,0,4,0,0,0,0,0,0,0,1312,0,No
4,9,31,0,0,6,0,0,0,0,0,0,0,1327,0,No
2,2,2,0,0,5,0,0,0,0,0,0,0,1348,0,No
4,6,7,0,2,4,0,0,0,0,0,0,0,1339,0,No
3,2,3,0,1,5,0,0,0,0,0,0,0,844,0,No
3,19,35,40,1,5,38,28,36,28,5,19,45,903,0,No
7,11,23,0,0,5,0,0,0,0,0,0,0,742,1,No
13,23,57,0,3,6,0,0,0,0,0,0,0,1325,0,No
6,25,54,2,2,7,1,1,0,0,2,4,6,1337,5,No
4,10,9,0,2,5,0,0,0,0,0,0,0,1339,0,No
7,26,50,0,1,8,0,0,0,0,0,0,0,1225,1,No
8,0,10,0,0,4,0,0,0,0,0,0,0,1354,0,No
14,32,57,83,7,10,52,28,21,21,4,7,9,1337,5,Yes
6,8,10,0,0,6,0,0,0,0,0,0,0,834,0,No
4,2,4,0,0,5,0,0,0,0,0,0,0,1022,0,No
3,0,18,0,1,3,0,0,0,0,0,0,0,399,1,No
9,11,36,8,3,6,5,5,2,2,2,5,6,399,1,No
5,0,5,0,0,4,0,0,0,0,0,0,0,1323,1,No
2,2,4,0,0,4,0,0,0,0,0,0,0,536,0,No
6,9,15,0,4,7,0,0,0,0,0,0,0,1163,2,No
1,1,3,0,0,1,0,0,0,0,0,0,0,325,0,No
1,7,9,0,2,4,0,0,0,0,0,0,0,1163,0,No
10,8,10,0,1,4,0,0,0,0,0,0,0,399,0,No
14,10,16,0,0,5,0,0,0,0,0,0,0,398,0,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1387,0,No
32,0,32,0,0,3,0,0,0,0,0,0,0,399,0,No
2,4,2,0,0,5,0,0,0,0,0,0,0,1387,0,No
5,7,17,0,1,4,0,0,0,0,0,0,0,414,2,No
6,4,6,0,0,2,0,0,0,0,0,0,0,393,0,No
8,10,22,0,1,4,0,0,0,0,0,0,0,394,0,No
14,9,15,0,0,3,0,0,0,0,0,0,0,393,0,No
11,10,11,0,0,5,0,0,0,0,0,0,0,398,0,No
14,7,14,0,1,3,0,0,0,0,0,0,0,392,0,No
6,11,21,0,0,4,0,0,0,0,0,0,0,395,0,No
16,17,24,0,0,5,0,0,0,0,0,0,0,388,0,No
7,5,10,0,0,2,0,0,0,0,0,0,0,393,0,No
26,10,26,0,2,5,0,0,0,0,0,0,0,389,0,No
5,4,5,0,1,6,0,0,0,0,0,0,0,1387,0,No
3,4,7,0,1,2,0,0,0,0,0,0,0,386,1,No
6,2,6,0,0,7,0,0,0,0,0,0,0,823,3,No
6,2,6,0,0,7,0,0,0,0,0,0,0,823,6,No
1,1,1,0,1,6,0,0,0,0,0,0,0,1348,0,No
15,3,20,0,0,6,0,0,0,0,0,0,0,840,0,No
7,25,29,4,3,5,3,3,2,2,2,8,14,424,0,No
6,23,71,0,3,6,0,0,0,0,0,0,0,486,1,No
27,55,133,4,9,9,2,2,0,0,2,8,14,948,15,Yes
3,0,3,0,0,3,0,0,0,0,0,0,0,1387,0,No
33,48,142,0,2,5,0,0,0,0,0,0,0,1315,22,Yes
10,1,41,0,0,7,0,0,0,0,0,0,0,882,8,No
5,4,57,0,3,7,0,0,0,0,0,0,0,771,6,No
3,0,38,0,0,1,0,0,0,0,0,0,0,324,9,No
13,1,16,0,2,1,0,0,0,0,0,0,0,358,0,No
8,1,18,0,0,5,0,0,0,0,0,0,0,1086,1,No
4,0,8,0,0,2,0,0,0,0,0,0,0,422,4,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1348,0,No
9,6,36,0,2,4,0,0,0,0,0,0,0,1045,11,No
9,29,105,25,6,6,18,12,11,8,4,12,18,722,9,Yes
4,1,16,0,1,4,0,0,0,0,0,0,0,536,0,No
1,0,2,0,0,5,0,0,0,0,0,0,0,1348,1,No
4,10,20,0,0,4,0,0,0,0,0,0,0,948,0,No
1,0,5,0,1,1,0,0,0,0,0,0,0,331,0,No
5,1,14,0,1,2,0,0,0,0,0,0,0,373,0,No
6,1,6,0,1,3,0,0,0,0,0,0,0,373,0,No
7,0,8,0,0,4,0,0,0,0,0,0,0,1387,0,No
2,1,4,0,0,4,0,0,0,0,0,0,0,819,0,No
14,0,18,0,1,5,0,0,0,0,0,0,0,771,0,No
2,0,6,0,0,4,0,0,0,0,0,0,0,771,1,No
3,2,4,0,1,5,0,0,0,0,0,0,0,1003,3,No
7,3,7,0,2,5,0,0,0,0,0,0,0,465,0,No
0,1,0,0,1,5,0,0,0,0,0,0,0,948,0,No
3,0,3,0,1,6,0,0,0,0,0,0,0,1348,0,No
9,1,9,0,1,4,0,0,0,0,0,0,0,837,0,No
1,6,3,0,2,4,0,0,0,0,0,0,0,403,1,No
0,0,0,0,0,3,0,0,0,0,0,0,0,1348,0,No
5,9,5,0,0,4,0,0,0,0,0,0,0,465,0,No
10,11,10,0,1,4,0,0,0,0,0,0,0,465,0,No
4,7,4,0,0,3,0,0,0,0,0,0,0,465,0,No
13,9,13,0,1,8,0,0,0,0,0,0,0,855,0,No
14,11,18,0,6,7,0,0,0,0,0,0,0,872,0,No
10,7,10,0,1,7,0,0,0,0,0,0,0,872,1,No
25,15,80,0,5,7,0,0,0,0,0,0,0,861,14,No
3,1,5,0,1,7,0,0,0,0,0,0,0,861,3,No
1,1,1,0,0,3,0,0,0,0,0,0,0,948,0,No
13,3,15,0,0,5,0,0,0,0,0,0,0,849,2,No
17,2,26,0,0,5,0,0,0,0,0,0,0,849,1,No
1,0,1,0,0,3,0,0,0,0,0,0,0,948,0,No
4,0,4,0,0,3,0,0,0,0,0,0,0,948,0,No
18,4,21,0,0,5,0,0,0,0,0,0,0,849,2,No
22,7,40,0,0,5,0,0,0,0,0,0,0,849,1,No
2,3,2,0,0,3,0,0,0,0,0,0,0,861,0,No
1,1,1,0,1,4,0,0,0,0,0,0,0,948,0,No
1,3,1,0,0,5,0,0,0,0,0,0,0,861,0,No
1,2,2,0,1,4,0,0,0,0,0,0,0,861,0,No
1,2,1,0,0,3,0,0,0,0,0,0,0,861,0,No
1,0,1,0,0,3,0,0,0,0,0,0,0,948,1,No
1,0,1,0,0,3,0,0,0,0,0,0,0,948,1,No
1,4,1,0,0,5,0,0,0,0,0,0,0,861,0,No
2,0,6,0,0,3,0,0,0,0,0,0,0,850,2,No
6,0,19,0,1,3,0,0,0,0,0,0,0,850,1,No
3,0,9,0,0,1,0,0,0,0,0,0,0,379,5,No
2,0,9,0,1,3,0,0,0,0,0,0,0,850,2,No
5,0,17,0,0,3,0,0,0,0,0,0,0,850,1,No
1,0,10,0,0,1,0,0,0,0,0,0,0,489,5,No
4,0,5,0,0,2,0,0,0,0,0,0,0,442,1,No
1,0,2,0,0,4,0,0,0,0,0,0,0,1435,0,No
3,0,3,5,1,4,5,5,5,5,3,3,3,811,0,No
3,4,16,0,1,3,0,0,0,0,0,0,0,443,4,No
8,6,9,0,2,2,0,0,0,0,0,0,0,462,0,No
13,8,17,0,0,3,0,0,0,0,0,0,0,462,0,No
2,3,2,0,0,4,0,0,0,0,0,0,0,1435,0,No
5,6,15,0,1,3,0,0,0,0,0,0,0,462,0,No
5,3,5,0,0,3,0,0,0,0,0,0,0,457,0,No
9,8,24,0,1,4,0,0,0,0,0,0,0,458,0,No
12,6,13,0,2,3,0,0,0,0,0,0,0,461,0,No
10,9,12,0,1,3,0,0,0,0,0,0,0,461,0,No
13,5,13,0,1,2,0,0,0,0,0,0,0,463,0,No
6,8,13,0,1,3,0,0,0,0,0,0,0,457,0,No
1,0,1,0,0,4,0,0,0,0,0,0,0,1435,0,No
4,2,8,0,1,5,0,0,0,0,0,0,0,1435,0,No
15,15,35,0,2,4,0,0,0,0,0,0,0,458,1,No
6,3,9,0,0,3,0,0,0,0,0,0,0,456,0,No
25,8,25,0,2,4,0,0,0,0,0,0,0,463,0,No
5,3,5,0,1,1,0,0,0,0,0,0,0,419,0,No
2,3,2,0,1,6,0,0,0,0,0,0,0,1435,0,No
3,0,3,0,0,4,0,0,0,0,0,0,0,1435,0,No
0,0,0,0,0,6,0,0,0,0,0,0,0,996,1,No
0,0,0,0,0,5,0,0,0,0,0,0,0,996,0,No
0,1,0,0,0,4,0,0,0,0,0,0,0,996,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,996,0,No
35,1,42,0,0,5,0,0,0,0,0,0,0,1351,0,No
11,1,12,0,0,4,0,0,0,0,0,0,0,1351,0,No
11,0,12,0,0,5,0,0,0,0,0,0,0,1435,2,No
2,1,2,0,0,4,0,0,0,0,0,0,0,1435,0,No
25,0,38,0,0,4,0,0,0,0,0,0,0,1371,0,No
15,1,26,0,0,5,0,0,0,0,0,0,0,1351,2,No
2,1,2,0,0,5,0,0,0,0,0,0,0,996,0,No
1,0,1,0,0,4,0,0,0,0,0,0,0,790,0,No
10,3,10,0,0,5,0,0,0,0,0,0,0,790,0,No
12,1,14,0,0,3,0,0,0,0,0,0,0,765,0,No
10,3,10,0,0,5,0,0,0,0,0,0,0,790,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1396,1,No
7,1,11,0,0,4,0,0,0,0,0,0,0,1282,0,No
3,1,3,0,0,4,0,0,0,0,0,0,0,1392,0,No
5,1,6,0,0,4,0,0,0,0,0,0,0,1435,1,No
29,1,51,0,0,5,0,0,0,0,0,0,0,1282,1,No
3,1,3,0,0,5,0,0,0,0,0,0,0,1435,0,No
1,0,1,0,0,4,0,0,0,0,0,0,0,1396,0,No
8,3,8,0,1,3,0,0,0,0,0,0,0,462,0,No
13,7,13,0,1,3,0,0,0,0,0,0,0,462,0,No
2,1,2,0,0,4,0,0,0,0,0,0,0,1435,0,No
0,0,0,0,0,5,0,0,0,0,0,0,0,1396,0,No
5,3,5,0,1,3,0,0,0,0,0,0,0,462,1,No
5,1,5,0,0,4,0,0,0,0,0,0,0,457,0,No
7,3,7,0,1,3,0,0,0,0,0,0,0,458,0,No
12,3,12,0,1,3,0,0,0,0,0,0,0,461,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1435,0,No
10,6,10,0,0,3,0,0,0,0,0,0,0,461,0,No
13,3,13,0,0,3,0,0,0,0,0,0,0,463,0,No
5,3,5,0,0,3,0,0,0,0,0,0,0,457,0,No
14,8,14,0,0,4,0,0,0,0,0,0,0,458,0,No
6,1,6,0,0,3,0,0,0,0,0,0,0,457,1,No
25,6,25,0,1,5,0,0,0,0,0,0,0,463,0,No
5,2,5,0,1,5,0,0,0,0,0,0,0,1435,0,No
2,2,2,0,1,4,0,0,0,0,0,0,0,462,0,No
20,0,29,0,0,6,0,0,0,0,0,0,0,1402,1,No
10,1,14,0,0,4,0,0,0,0,0,0,0,1273,0,No
2,1,2,0,0,4,0,0,0,0,0,0,0,1435,0,No
2,2,2,0,0,4,0,0,0,0,0,0,0,1435,0,No
8,1,13,0,0,5,0,0,0,0,0,0,0,1435,2,No
6,1,8,0,0,2,0,0,0,0,0,0,0,394,0,No
9,1,16,0,0,2,0,0,0,0,0,0,0,394,1,No
4,1,4,0,0,4,0,0,0,0,0,0,0,1435,0,No
14,2,14,0,0,4,0,0,0,0,0,0,0,1373,0,No
3,1,3,0,0,4,0,0,0,0,0,0,0,1435,2,No
23,3,31,0,0,7,0,0,0,0,0,0,0,1375,2,No
5,1,7,0,1,5,0,0,0,0,0,0,0,811,0,No
3,1,3,0,0,5,0,0,0,0,0,0,0,1435,0,No
2,0,2,0,0,4,0,0,0,0,0,0,0,1392,0,No
3,1,3,0,0,1,0,0,0,0,0,0,0,463,0,No
8,2,10,0,2,2,0,0,0,0,0,0,0,156,0,No
3,1,3,0,0,4,0,0,0,0,0,0,0,1435,0,No
4,2,4,0,0,4,0,0,0,0,0,0,0,1435,0,No
3,1,3,0,0,4,0,0,0,0,0,0,0,1435,0,No
16,3,16,0,0,5,0,0,0,0,0,0,0,1380,0,No
11,2,27,0,1,4,0,0,0,0,0,0,0,515,2,No
12,0,12,0,0,5,0,0,0,0,0,0,0,1435,2,No
24,4,27,0,0,6,0,0,0,0,0,0,0,892,0,No
16,1,18,0,0,5,0,0,0,0,0,0,0,885,1,No
2,2,2,0,0,4,0,0,0,0,0,0,0,1435,0,No
8,2,8,0,0,4,0,0,0,0,0,0,0,1435,0,No
3,1,3,0,0,1,0,0,0,0,0,0,0,463,0,No
6,1,9,0,0,2,0,0,0,0,0,0,0,442,1,No
10,2,10,0,0,5,0,0,0,0,0,0,0,787,0,No
18,3,18,0,0,4,0,0,0,0,0,0,0,1273,0,No
2,0,2,0,0,4,0,0,0,0,0,0,0,996,0,No
24,4,32,0,0,5,0,0,0,0,0,0,0,790,0,No
42,4,42,0,1,4,0,0,0,0,0,0,0,1371,0,No
30,0,37,0,1,5,0,0,0,0,0,0,0,1364,1,No
12,0,16,0,0,5,0,0,0,0,0,0,0,1435,0,No
18,1,19,0,0,6,0,0,0,0,0,0,0,1435,0,No
3,1,3,0,0,1,0,0,0,0,0,0,0,463,0,No
2,2,2,0,0,4,0,0,0,0,0,0,0,1435,0,No
18,0,18,0,0,4,0,0,0,0,0,0,0,996,0,No
2,0,2,0,0,4,0,0,0,0,0,0,0,1273,0,No
12,1,16,0,0,6,0,0,0,0,0,0,0,1273,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1435,0,No
10,3,13,0,0,5,0,0,0,0,0,0,0,882,1,No
25,0,31,0,0,5,0,0,0,0,0,0,0,1402,1,No
3,1,3,0,0,4,0,0,0,0,0,0,0,1435,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1435,0,No
4,1,4,0,0,4,0,0,0,0,0,0,0,996,0,No
20,2,21,0,0,4,0,0,0,0,0,0,0,898,0,No
20,1,27,0,0,6,0,0,0,0,0,0,0,898,2,No
0,1,0,0,0,4,0,0,0,0,0,0,0,1396,1,No
22,1,26,0,0,5,0,0,0,0,0,0,0,1396,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
2,0,4,0,0,4,0,0,0,0,0,0,0,1435,3,No
1,0,1,0,2,5,0,0,0,0,0,0,0,1435,1,No
7,4,10,0,2,3,0,0,0,0,0,0,0,749,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1396,2,No
1,0,1,0,0,6,0,0,0,0,0,0,0,1396,1,No
15,1,17,0,0,5,0,0,0,0,0,0,0,1435,1,No
7,1,7,0,0,4,0,0,0,0,0,0,0,1435,1,No
1,0,1,0,0,4,0,0,0,0,0,0,0,1396,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
2,0,2,0,2,3,0,0,0,0,0,0,0,722,1,No
5,0,17,0,2,7,0,0,0,0,0,0,0,1396,9,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
0,0,0,0,1,2,0,0,0,0,0,0,0,416,0,No
48,1,52,0,0,6,0,0,0,0,0,0,0,965,0,No
2,0,2,0,0,5,0,0,0,0,0,0,0,1396,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1396,0,No
2,0,3,0,0,5,0,0,0,0,0,0,0,1396,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1396,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
1,0,1,0,0,5,0,0,0,0,0,0,0,1396,1,No
2,4,2,0,1,4,0,0,0,0,0,0,0,996,1,No
10,2,11,0,0,8,0,0,0,0,0,0,0,1396,0,No
3,0,6,0,4,4,0,0,0,0,0,0,0,1380,1,No
2,0,9,0,0,4,0,0,0,0,0,0,0,798,0,No
1,0,1,0,0,4,0,0,0,0,0,0,0,1396,0,No
2,0,5,0,0,5,0,0,0,0,0,0,0,996,3,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1396,0,No
1,0,1,0,0,5,0,0,0,0,0,0,0,996,1,No
0,0,0,0,0,4,0,0,0,0,0,0,0,996,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1396,0,No
10,11,54,0,1,6,0,0,0,0,0,0,0,878,0,No
17,10,34,0,2,4,0,0,0,0,0,0,0,447,0,No
2,4,18,0,2,2,0,0,0,0,0,0,0,156,2,No
7,1,14,0,2,6,0,0,0,0,0,0,0,1380,0,No
1,1,11,0,2,4,0,0,0,0,0,0,0,1380,2,No
8,1,8,0,0,5,0,0,0,0,0,0,0,1380,0,No
8,14,18,0,0,6,0,0,0,0,0,0,0,1396,0,No
1,1,7,0,1,3,0,0,0,0,0,0,0,1259,1,No
13,31,14,0,2,7,0,0,0,0,0,0,0,1396,0,No
4,4,10,0,1,6,0,0,0,0,0,0,0,888,2,No
3,0,3,0,0,2,0,0,0,0,0,0,0,597,0,No
0,0,0,0,0,2,0,0,0,0,0,0,0,328,0,No
0,0,0,0,0,4,0,0,0,0,0,0,0,1396,0,No
3,1,4,0,0,5,0,0,0,0,0,0,0,996,2,No
6,1,10,0,0,4,0,0,0,0,0,0,0,777,0,No
3,0,3,0,0,2,0,0,0,0,0,0,0,434,1,No
2,0,2,0,0,5,0,0,0,0,0,0,0,996,0,No
10,0,21,0,2,6,0,0,0,0,0,0,0,1150,3,No
7,2,12,0,0,4,0,0,0,0,0,0,0,1155,1,No
1,1,4,0,0,3,0,0,0,0,0,0,0,1435,1,No
1,6,3,0,1,4,0,0,0,0,0,0,0,1065,0,No
13,2,13,0,0,5,0,0,0,0,0,0,0,1287,2,No
2,0,3,0,0,3,0,0,0,0,0,0,0,1435,0,No
7,0,12,0,0,5,0,0,0,0,0,0,0,995,1,No
2,3,12,0,2,6,0,0,0,0,0,0,0,1113,2,No
2,0,7,0,1,5,0,0,0,0,0,0,0,1115,0,No
7,0,7,0,0,3,0,0,0,0,0,0,0,1435,0,No
9,6,34,0,0,4,0,0,0,0,0,0,0,778,2,No
2,0,8,0,0,6,0,0,0,0,0,0,0,1224,0,No
8,3,28,0,0,4,0,0,0,0,0,0,0,777,2,No
2,0,4,0,0,1,0,0,0,0,0,0,0,434,0,No
4,8,4,0,0,4,0,0,0,0,0,0,0,1396,0,Yes
